OBJECTID,AllBridges_2011April_BDEPT,AllBridges_2011April_BIN,AllBridges_2011April_Health_Index,AllBridges_2011April_Item_6A,AllBridges_2011April_Item_7,AllBridges_2011April_Item___8_Bridge_Cat,AllBridges_2011April_Item___8_Owner,AllBridges_2011April_Item__16A,AllBridges_2011April_Item__16B,AllBridges_2011April_Item__16C,AllBridges_2011April_Item__17A,AllBridges_2011April_Item__17B,AllBridges_2011April_Item__17C,AllBridges_2011April_Item_26,AllBridges_2011April_Item__28A,AllBridges_2011April_Item_29,AllBridges_2011April_Item__49,AllBridges_2011April_Item__52,AllBridges_2011April_Item__58,AllBridges_2011April_Item_104,AllBridges_2011April_Posting_2_Axle,AllBridges_2011April_Posting_3_Axle,AllBridges_2011April_Posting_5_Axle,AllBridges_2011April_Struct_Def,AllBridges_2011April_Town_Name,AllBridges_2011April_RPA
672,W29061,4QH,-1,OTHER MDC AQUEDUCT,I  95 NB RAMP,NBI,DOT,42,20,18,71,16,0,17,2,26904,8.5,11.6,N,True,0,0,0,False,Weston,MAPC
673,N12064,4QJ,-1,COMB  I 95 & CHARLES RIV,I  90 RAMPS,NBI,DOT,42,20,29.66640091,71,15,44.6148,11,4,111,180.4,10.4,5,True,0,0,0,False,Newton,MAPC
674,N12066,4QK,-1,COMB  I 95 & CHARLES RIV,I  90,NBI,DOT,42,20,27.24720001,71,15,40.536,11,6,99459,316.1,14,5,True,0,0,0,False,Newton,MAPC
675,N12065,4QL,-1,WATER CHARLES RIVER,I  90 RAMPS A & B,NBI,DOT,42,20,27.29400063,71,15,36.162,11,4,111,93.6,21.9,4,True,0,0,0,True,Newton,MAPC
676,N12073,4QM,0.777777778,HWY   CHARLES ST,I  90,NBI,DOT,42,20,32.56439972,71,15,27.2124,11,6,92541,12.5,28,N,True,0,0,0,False,Newton,MAPC
677,N12067,4QN,0.493,RR    CSX/MBTA,I  90,NBI,DOT,42,20,34.82519913,71,15,19.332,11,6,104393,35.4,27.7,5,True,0,0,0,True,Newton,MAPC
678,N12031,4QP,0.740740741,COMB  I 90 & CSX/MBTA,HWY   WOODLAND RD,NBI,DOT,42,20,41.07479858,71,15,8.4312,19,2,700,77.1,12.9,7,True,0,0,0,False,Newton,MAPC
679,N12030,4QQ,-1,COMB  I 90 & CSX/MBTA,HWY   AUBURN ST,NBI,DOT,42,20,45.21839905,71,14,49.2504,16,2,3000,56.1,19,7,True,0,0,0,False,Newton,MAPC
680,N12029,4QR,0.740740741,COMB  I 90 & CSX/MBTA,ST 30 COMM AVE,NBI,DOT,42,20,47.02199936,71,14,33.162,14,2,13600,57,16.2,7,True,0,0,0,False,Newton,MAPC
681,N12029,4QT,-1,COMB  I 90 & CSX/MBTA,ST 30 WB SERVCE RD,NBI,DOT,42,20,47.06159973,71,14,32.6364,19,2,700,57,15.3,5,True,0,0,0,False,Newton,MAPC
682,N12068,4QU,0.7796,RR    CSX/MBTA,I  90 WB RAMP OFF,NBI,DOT,42,20,50.79000092,71,14,6.76,12,2,1200,17.1,12.8,7,True,0,0,0,False,Newton,MAPC
683,N12074,4QV,0.9961,HWY   ACCESS RD,I  90 WB RAMP OFF,NBI,DOT,42,20,53.45999908,71,14,6.03,12,2,1200,12.6,13.2,6,True,0,0,0,False,Newton,MAPC
684,N12027,4QW,-1,COMB  I 90 & CSX/MBTA,ST 16 WB/WSHGTN ST,NBI,DOT,42,20,50.09640121,71,13,56.8848,12,2,13600,54.9,11.9,4,True,0,0,0,True,Newton,MAPC
685,N12015,4QX,-1,COMB  I 90 & CSX/MBTA,ST 16 EB/PUTNAM ST,NBI,DOT,42,20,51.16199875,71,13,45.4584,19,4,13600,64,20.2,7,True,0,0,0,False,Newton,MAPC
686,N12026,4QY,-1,COMB  I 90 & CSX/MBTA,HWY   HIGHLAND ST,NBI,DOT,42,20,51.99000168,71,13,37.9128,19,2,700,52.1,13.5,6,True,0,0,0,False,Newton,MAPC
687,N12025,4R0,0.740740741,COMB  I 90 & CSX/MBTA,HWY   CHESTNUT ST,NBI,DOT,42,20,52.46519852,71,13,31.6992,16,2,7700,47.5,15.9,7,True,0,0,0,False,Newton,MAPC
688,N12022,4R1,-1,COMB  I 90 & CSX/MBTA,HWY   LOWELL AVE,NBI,DOT,42,21,1.454399943,71,12,41.1084,17,2,3000,61,15.9,6,True,0,0,0,False,Newton,MAPC
689,N12021,4R2,-1,COMB  I 90 & CSX/MBTA,HWY   WALNUT ST,NBI,DOT,42,21,3.625200033,71,12,27.684,16,4,13600,44.8,15.2,6,True,0,0,0,False,Newton,MAPC
690,N12020,4R3,-1,COMB  I 90 & CSX/MBTA,HWY   HARVARD ST,NBI,DOT,42,21,7.811999798,71,12,8.9316,19,2,700,54.6,12.9,4,True,0,0,0,False,Newton,MAPC
691,N12019,4R4,0.740740741,COMB  I 90 & CSX/MBTA,HWY   LEWIS TER,NBI,DOT,42,21,12.99600029,71,11,50.514,17,2,3000,58.8,12.9,7,True,0,0,0,False,Newton,MAPC
692,N12017,4R5,0.851851852,COMB  I 90 & CSX/MBTA,HWY   CHURCH ST,NBI,DOT,42,21,19.51919937,71,11,26.3256,16,4,7700,55.5,22.6,9,True,0,0,0,False,Newton,MAPC
693,N12016,4R6,0.740740741,COMB  I 90 & CSX/MBTA,HWY   CENTRE AVE,NBI,DOT,42,21,21.15719986,71,11,18.7764,14,4,13600,51.2,24.4,7,True,0,0,0,False,Newton,MAPC
694,N12069,4R7,1,RR    CSX/MBTA,I  90 WB RAMP ON,NBI,DOT,42,21,24.46199989,71,11,7.4184,12,2,111,21.9,9.4,8,True,0,0,0,True,Newton,MAPC
695,N12014,4R8,-1,COMB  I 90 & CSX/MBTA,HWY   WASHNGTON ST,NBI,DOT,42,21,23.78879929,71,11,3.1308,14,3,13600,67.1,25.1,7,True,0,0,0,False,Newton,MAPC
696,N12070,4R9,1,RR    CSX/MBTA,I  90 WB RAMP OFF,NBI,DOT,42,21,26.11079979,71,10,58.7028,12,2,111,31.1,11.3,8,True,0,0,0,True,Newton,MAPC
697,N12013,4RA,-1,COMB  I 90 & CSX/MBTA,HWY   ST JAMES ST,NBI,DOT,42,21,25.75079918,71,10,53.5872,19,2,700,84.4,12.9,5,True,0,0,0,False,Newton,MAPC
698,N12071,4RB,0.5,RR    CSX/MBTA,I  90,NBI,DOT,42,21,27.57959938,71,10,28.218,11,4,105465,58.8,16.5,5,True,0,0,0,True,Newton,MAPC
699,B27018,4RC,0.731,COMB  I 90 & CSX/MBTA,HWY   CARLTON ST,NBI,DOT,42,20,58.59600067,71,6,33.47,14,4,20300,61.6,19.9,6,True,0,0,0,False,Brookline,MAPC
700,B16058,4RD,-1,COMB  I90&CSX/MBTA&LNCLN,HWY   EVERETT ST,NBI,DOT,42,21,26.13240051,71,8,18.978,17,2,3300,131.7,13.1,6,True,0,0,0,False,Boston,MAPC
701,B16056,4RE,-1,COMB  I 90 & MBTA/CSX,HWY   CAMBRIDGE ST,NBI,DOT,42,21,22.79999924,71,7,50.63,14,6,19900,152.7,23.5,4,True,0,0,0,True,Boston,MAPC
702,B16046,4RF,-1,COMB  I 90 &CSX &ORNG LN,ST 28 NB/COLUMBUS,NBI,DOT,42,20,52.46879959,71,4,23.0232,14,4,111,58.2,25.2,6,True,0,0,0,False,Boston,MAPC
703,B16353,4RG,0.9641,HWY   SERVICE RD,I  90,NBI,DOT,42,21,24,71,7,39.67,11,8,121547,8.5,35.1,6,True,0,0,0,False,Boston,MAPC
704,B16354,4RH,0.9837,RR    CSX LEAD TRACK,I  90,NBI,DOT,42,21,24.87000084,71,7,37.3,11,8,121547,14,36.6,6,True,0,0,0,False,Boston,MAPC
705,B16060,4RJ,0.5053,US 20 N BEACON ST,I  90 EB,NBI,DOT,42,21,27.80999947,71,9,14.65,11,4,104393,37.8,17.5,5,True,0,0,0,False,Boston,MAPC
706,B16060,4RK,0.7048,US 20 N BEACON ST,I  90 WB,NBI,DOT,42,21,28.47240067,71,9,15.58,11,4,104393,37.8,17.5,4,True,0,0,0,True,Boston,MAPC
707,B16061,4RL,0.6954,HWY   PARSONS ST,I  90 EB,NBI,DOT,42,21,27.4932003,71,9,28.03,11,4,104393,19.2,17.7,5,True,0,0,0,False,Boston,MAPC
708,B16061,4RM,0.6764,HWY   PARSONS ST,I  90 WB,NBI,DOT,42,21,28.17359924,71,9,28.5,11,4,104393,19.2,17.7,6,True,0,0,0,False,Boston,MAPC
709,B16078,4RN,-1,COMB  I 90 & AMTRAK/MBTA,HWY   HARRISON AVE,NBI,DOT,42,20,48.35039902,71,3,48.6288,16,4,8900,63.7,20.2,8,True,0,0,0,False,Boston,MAPC
710,B16355,4RP,0.863,COMB  I90 W ONRP A & CSX,I  90 WB ON-RAMP E,NBI,DOT,42,21,30.93840027,71,7,20.6508,12,1,8150,53,10.1,5,True,0,0,0,False,Boston,MAPC
711,B16080,4RQ,-1,COMB  I 90 & AMTRAK,HWY   SHAWMUT AVE,NBI,DOT,42,20,50.03879929,71,3,58.5792,11,4,8900,42.7,19.2,4,True,0,0,0,True,Boston,MAPC
712,B16356,4RR,0.7974,COMB  I90 W ONRP A & CSX,I  90 EB ON-RAMP,NBI,DOT,42,21,31.63680077,71,7,20.0424,12,2,75000,44.8,11.9,5,True,0,0,0,False,Boston,MAPC
713,B16369,4RT,0.7557,I  90 WB & RAMPS F D L,I  90 EB OFF- RAMP,NBI,DOT,42,21,27.9864006,71,7,20.0064,12,2,26000,279.2,10.7,4,True,0,0,0,True,Boston,MAPC
714,B16366,4RU,0.6702,COMB  I90 E RPS BDL & CS,HWY   CAMBRIDGE ST,NBI,DOT,42,21,36.29520035,71,7,15.9024,14,4,43700,103.5,26.9,5,True,0,0,0,False,Boston,MAPC
715,B16357,4RV,0.7677,I  90,I  90 EB RAMP ON D,NBI,DOT,42,21,25.3871994,71,7,14.7108,12,2,19900,365.5,14.6,5,True,0,0,0,False,Boston,MAPC
716,B16358,4RW,-1,RR    CSX,I  90 WB RAMP OFF,NBI,DOT,42,21,29.2140007,71,7,14.1528,12,3,111,234.4,14.6,5,True,0,0,0,False,Boston,MAPC
717,B16359,4RX,0.4596,RR    CSX,I  90 EB,NBI,DOT,42,21,12,71,7,6,11,4,62904,757.1,16.5,4,True,0,0,0,True,Boston,MAPC
718,B16359,4RY,0.4596,RR    CSX,I  90 WB,NBI,DOT,42,21,12,71,7,6,11,4,63725,757.7,16.5,4,True,0,0,0,True,Boston,MAPC
719,B16055,4T0,0.4773,COMB  I 90 & MBTA/CSX,US 20 COMM AVE,NBI,DOT,42,21,2.167200089,71,6,40.5608,14,5,20300,115.8,22.1,5,True,0,0,0,True,Boston,MAPC
720,B16216,4T1,0.6674,COMB  I 90 & MBTA/CSX,HWY   ST MARYS ST,NBI,DOT,42,20,56.23080063,71,6,24.4,17,2,3000,53.3,12.9,5,True,0,0,0,False,Boston,MAPC
721,B16054,4T2,0.7013,COMB  I 90 & MBTA/CSX,HWY   BEACON ST,NBI,DOT,42,20,52.02600098,71,6,3.924,14,6,10900,108.2,31.2,4,True,0,0,0,True,Boston,MAPC
722,B16053,4T3,0.6742,COMB  I 90 & MBTA/CSX,HWY   BROOKLINE AV,NBI,DOT,42,20,51.55799866,71,5,53.03,14,2,11000,60.7,19,7,True,0,0,0,True,Boston,MAPC
723,B16360,4T4,-1,WATER MUDDY RIVER,I  90,NBI,DOT,42,20,51.99359894,71,5,35.8872,11,4,101659,19.8,17.1,6,True,0,0,0,False,Boston,MAPC
724,B16051,4T5,0.5817,COMB  I 90 & MBTA/CSX,HWY   MASS AVE,NBI,DOT,42,20,50.83800125,71,5,16.22,14,4,38200,49.4,29,4,True,0,0,0,True,Boston,MAPC
725,B16050,4T6,0.783,COMB  I 90 & MBTA/CSX,HWY   BOYLSTON ST,NBI,DOT,42,20,50.50320053,71,5,14.5572,14,4,30700,137.2,25.1,7,True,0,0,0,False,Boston,MAPC
726,B16049,4T7,-1,I  90 EB RAMP OFF B,ST  9 HUNTINGTN AV,NBI,DOT,42,20,50.79119873,71,4,46.776,14,8,19900,10.1,6.4,N,True,0,0,0,False,Boston,MAPC
727,B16049,4T8,-1,COMB  I 90 & MBTA/CSX,ST  9 HUNTINGTN AV,NBI,DOT,42,20,52.41120148,71,4,44.9328,14,4,19900,93.6,37.6,5,True,0,0,0,False,Boston,MAPC
728,B16049,4T9,-1,I  90 WB RAMP ON A,HWY   EXETER ST,NBI,DOT,42,20,53.62440109,71,4,45.786,16,2,8900,10.1,9.87,6,True,0,0,0,False,Boston,MAPC
729,B16049,4TA,-1,RR    MBTA/CSX,I  90 EB RAMPS OFF,NBI,DOT,42,20,48,71,4,48,11,2,15793,62.2,12.8,5,True,0,0,0,False,Boston,MAPC
730,B16048,4TB,-1,COMB  I 90 & MBTA/CSX,HWY   DARTMOUTH ST,NBI,DOT,42,20,52.28519821,71,4,36.336,16,4,8900,110.3,25.1,6,True,0,0,0,False,Boston,MAPC
731,B16047,4TC,-1,COMB  I 90 &CSX &ORNG LN,ST 28 SB/CLARENDON,NBI,DOT,42,20,52.75680161,71,4,27.0804,16,4,8900,44.8,19,5,True,0,0,0,False,Boston,MAPC
732,B16045,4TD,-1,COMB  I 90 & MBTA/CSX,HWY   BERKELEY ST,NBI,DOT,42,20,51.56159973,71,4,18.462,11,4,19900,68.6,25.1,5,True,0,0,0,False,Boston,MAPC
733,B16044,4TE,-1,COMB  I 90 & AMTRAK,HWY   ARLINGTON ST,NBI,DOT,42,20,51.67679977,71,4,9.8184,14,4,19900,52.4,19,5,True,0,0,0,False,Boston,MAPC
734,B16043,4TF,-1,COMB  I 90 & AMTRAK,HWY   TREMONT ST,NBI,DOT,42,20,51.30239868,71,4,7.9716,14,5,19900,52.1,25.1,4,True,0,0,0,True,Boston,MAPC
735,B16079,4TG,-1,COMB  I 90 & AMTRAK/MBTA,HWY   WASHINGTN ST,NBI,DOT,42,20,49.32600021,71,3,54.3888,14,4,8900,59.7,20.2,8,True,0,0,0,False,Boston,MAPC
736,B16062,4TQ,0.7027,HWY   BROOKS ST,I  90 EB,NBI,DOT,42,21,27.06839943,71,9,43.33,11,4,121547,16.5,17.5,5,True,0,0,0,True,Boston,MAPC
737,B16062,4TR,0.7027,HWY   BROOKS ST,I  90 WB,NBI,DOT,42,21,27.77400017,71,9,43.2108,11,4,121547,16.5,17.5,5,True,0,0,0,True,Boston,MAPC
738,B16059,4TT,-1,COMB  I 90 & MBTA/CSX,HWY   MARKET ST,NBI,DOT,42,21,29.44079971,71,8,54.0456,16,4,19900,57,22,7,True,0,0,0,False,Boston,MAPC
739,W29050,9YT,0.9999,OTHER MDC PIPE@NRMBGA RD,I  90 RMP D INT 14,NBI,DOT,0,0,0,0,0,0,11,2,36350,10.85,11.58,N,True,0,0,0,False,Weston,MAPC
740,W29051,9YY,0.777777778,OTHER MDC AQUEDUCT,I  90 RAMPS A & B,NBI,DOT,42,20,31.54999924,71,15,37.8,11,8,47050,7.3,26.2,N,True,0,0,0,False,Weston,MAPC
741,M25007,4UA,0.740740741,TR    RED HIGH SPEED LN,HWY   ADAMS ST,NBI,MBT,42,16,13.25279999,71,4,6.3588,14,4,14100,17.4,43,6,True,0,0,0,False,Milton,MAPC
742,B16063,4V3,0.740740741,TR    GREEN LINE D,HWY   PARK DR,NBI,MBT,42,20,42.38880157,71,6,17.1,14,4,21000,27.7,31.7,7,True,17,23,28,False,Boston,MAPC
743,W13023,A7V,0.9368,ST  9 WORCESTER ST,I  95 SB/ST128 SB,NBI,DOT,42,19,1.549999952,71,14,4.2,11,4,87000,43.9,22.2,5,True,0,0,0,False,Wellesley,MAPC
744,D05048,AXG,1,HWY   UNIVERSITY AVE,I  95 /ST128,NBI,DOT,42,12,43.75,71,8,57.76,11,9,160000,41.1,51.6,8,True,0,0,0,False,Dedham,MAPC
745,B16017,4WU,-1,US  1 NB/BOS LOWR B11-32,US  1 SB/BS U11-32,NBI,DOT,42,22,29.93880081,71,3,26.5284,12,3,29000,627.9,12.7,7,True,0,0,0,False,Boston,MAPC
746,B16017,4WV,-1,HWY   C'TOWN LOCAL STS,US  1 NB/BOST LOWR,NBI,DOT,42,22,38.95679855,71,3,17.0316,12,3,44700,576.7,12.7,7,True,0,0,0,False,Boston,MAPC
747,B16017,4WW,-1,HWY   WATER ST/L MYSTIC,US  1 NB/L MYSTC L,NBI,DOT,42,22,48.57239914,71,3,7.56,12,3,44700,133.8,12.7,6,True,0,0,0,False,Boston,MAPC
748,B16017,4WX,-1,US  1 NB/LIT MYSTIC LOWR,US  1 SB/L MYSTC U,NBI,DOT,42,22,48.57239914,71,3,7.56,12,3,29000,133.8,12.7,7,True,0,0,0,False,Boston,MAPC
749,B16017,4WY,-1,HWY   CHELSEA LOCAL STS,US  1 NB/CHLSEA LW,NBI,DOT,42,23,15.93599987,71,2,42.7668,12,3,44700,862.3,12.7,5,True,0,0,0,False,Boston,MAPC
750,B16017,4X0,-1,US  1 NB/CHELSEA LOWER,US  1 SB/CHLSEA UP,NBI,DOT,42,23,15.93599987,71,2,42.7668,12,3,29000,1020.8,12.7,7,True,0,0,0,False,Boston,MAPC
751,B16017,4X1,-1,OTHER RELIEF,US  1 NB/TOLL LOWR,NBI,DOT,42,23,6.741600037,71,2,51.3816,12,3,44700,326.7,12.7,5,True,0,0,0,False,Boston,MAPC
752,B16017,4X2,-1,US  1 NB/TOLL PLAZA LOWR,US  1 SB/TOLL UPPR,NBI,DOT,42,23,6.223199844,71,2,51.8316,12,3,29000,326.7,12.7,7,True,0,0,0,False,Boston,MAPC
753,B16017,4X3,-1,WATER MYSTIC RIVER,US  1 NB/B MYSTC L,NBI,DOT,42,23,1.842000008,71,2,55.6512,12,3,44700,464.5,12.7,5,True,0,0,0,False,Boston,MAPC
754,B16017,4X4,-1,US  1 NB/BIG MYSTIC LOWR,US  1 SB/B MYSTC U,NBI,DOT,42,23,1.230000019,71,2,56.184,12,3,29000,464.5,12.7,7,True,0,0,0,False,Boston,MAPC
755,M06021,AM0,0.9988,I 495 & RAMP B,I 495 OFF RAMP D,NBI,DOT,42,19,20,71,34,19,17,1,20000,220.1,7.8,7,True,0,0,0,False,Marlborough,MAPC
756,M06022,AM2,0.9985,I 495 & RAMP D,I 495 RAMP E,NBI,DOT,42,19,14,71,34,16,17,1,20000,175.9,7.8,7,True,0,0,0,False,Marlborough,MAPC
757,M07002,AMB,0.9705,WATER NORTH RIVER,ST  3 A/MAIN ST,NBI,DOT,42,9,41,70,44,32,14,2,18000,169,16.25,9,True,0,0,0,False,Marshfield,MAPC
758,B21048,ARD,0.715,ST 37 GRANITE ST,I  93 SB/US1SB,NBI,DOT,42,13,21.74160004,71,1,52.3668,11,5,205000,32.2,22,6,True,0,0,0,False,Braintree,MAPC
759,R05061,ATA,-1,WATER TOWN LINE BROOK,US  1 CUTLER HWY,NBI,DOT,42,26,18,71,0,30,12,4,54600,26.5,0,N,True,0,0,0,False,Revere,MAPC
760,B04011,AY9,1,ST 62 BURLINGTON RD,US  3 SB,NBI,DOT,42,30,7.059599876,71,14,37.2012,12,4,59900,40.25,24.51,7,True,0,0,0,False,Bedford,MAPC
761,B04011,AYA,1,ST 62 BURLINGTON RD,US  3 NB,NBI,DOT,42,30,7.059599876,71,14,37.2012,12,4,59900,40.25,25.06,8,True,0,0,0,False,Bedford,MAPC
762,B16528,6EK,-1,OTHER VENT BLDG 1,HWY   HOV EB ITT,TNL,DOT,42,34,0,72,3,48,12,2,16500,1.8,0,N,True,0,0,0,False,Boston,MAPC
763,W11001,26R,0.8303,OTHER REPLACED BY 6G2,OTHER REMOVED,REM,DOT,42,21,47.44079971,71,22,30.7884,14,2,21000,27.1,10.6,0,True,0,0,0,False,Wayland,MAPC
764,F07006,274,0.6067,WATER SUDBURY RIVER,ST  9 /ST30/WRCSTR,REM,DOT,42,17,58,71,25,34,14,4,52200,22.3,27.5,5,True,20,23,36,False,Framingham,MAPC
765,N03021,277,0.7123,OTHER REPLACED BY 8RG,OTHER REMOVED,REM,DOT,42,17,55.53239822,71,22,19.1064,14,93,63000,21,27.5,5,True,0,0,0,False,Natick,MAPC
766,M21019,6YE,-1,WATER CHARLES RIVER,I 495,BRI,DOT,0,0,0,0,0,0,12,0,0,3,0,,True,0,0,0,False,Milford,MAPC
767,B15008,70J,0.777777778,WATER GREAT BROOK,I 495 NB,BRI,DOT,42,27,18,71,34,42,11,4,75000,3.7,0,N,True,0,0,0,False,Bolton,MAPC
768,B15008,70K,0.777777778,WATER GREAT BROOK,I 495 SB,BRI,DOT,42,24,42,71,35,18,11,4,75000,3.7,24.4,N,True,0,0,0,False,Bolton,MAPC
769,B15007,78A,0.777777778,WATER GREAT BROOK,I 495 NB,CUL,DOT,42,24,42,71,35,18,01,4,73570,2.4,0,N,True,0,0,0,False,Bolton,MAPC
770,B15007,78B,0.777777778,WATER GREAT BROOK,I 495 SB,CUL,DOT,42,26,30,71,35,18,11,4,73570,2.4,0,N,True,0,0,0,False,Bolton,MAPC
771,B15005,79G,0.777777778,WATER MILL BROOK,I 495 SB,CUL,DOT,42,24,48,71,36,30,01,4,73490,1.8,0,N,True,0,0,0,False,Bolton,MAPC
772,B15006,79H,0.777777778,WATER MILL BROOK,I 495 NB,CUL,DOT,42,24,48,71,36,30,11,4,54300,1.8,0,N,True,0,0,0,False,Bolton,MAPC
773,B16625,7GL,-1,I  93 RAMPS S/C,I  93 NB,TNL,DOT,42,21,41.40999985,710,3,16.26,11,4,400,396.2,0,?,True,0,0,0,False,Boston,MAPC
774,B16617,7MH,-1,I  93 NB & RMP ST-S,I  93 RAMP CN-S,TNL,DOT,42,21,50.40999985,71,3,28.82,11,2,200,502.7,0,?,True,0,0,0,False,Boston,MAPC
775,B18003,7P1,0.777777778,WATER BEAVER BROOK,I 495 NB,BRI,DOT,42,29,18,71,32,12,11,3,73490,5.2,0,N,True,0,0,0,False,Boxborough,MAPC
776,B18003,7P2,0.777777778,WATER BEAVER BROOK,I 495 SB,BRI,DOT,42,29,18,71,32,12,11,3,73490,5.2,0,N,True,0,0,0,False,Boxborough,MAPC
777,L13009,7PK,-1,WATER BEAVER BROOK,ST  2 A/ST110/KING,BRI,DOT,42,32,0,71,29,18,14,2,9828,5.2,15.6,5,True,0,0,0,False,Littleton,MAPC
778,S31012,7QE,1,WATER HOP BROOK,HWY   DUTTON RD,BRI,MUN,0,0,0,0,0,0,17,2,1550,2.4,8.1,N,True,0,0,0,False,Sudbury,MAPC
779,M06013,7RA,0.777777778,WATER MILLHAM BROOK,I 495,CUL,DOT,42,21,30,71,35,6,01,4,73490,2.1,0,N,True,0,0,0,False,Marlborough,MAPC
780,B16398,AJ3,0.888888889,OTHER BOSTON SAND & GRAV,US  1 SB/BT 3-5,DES,DOT,42,22,0.300000012,71,3,0.9,11,1,18000,43.3,13.4,8,True,0,0,0,False,Boston,MAPC
781,B16398,AJ4,0.9924,RR    MBTA/BMRR,US  1 NB/RP CT 6-8,REM,DOT,42,22,12,71,3,54,12,1,33200,77.4,11,5,True,0,0,0,False,Boston,MAPC
782,B16398,AJ5,0.888888889,RR    MBTA/BMRR,US  1 SB/BT 5-6,DES,DOT,42,22,0.300000012,71,3,0.9,11,1,18000,48.2,9.4,8,True,0,0,0,False,Boston,MAPC
783,B16281,AJF,0.888888889,OTHER RELIEF,US  1 RAMP SB,DES,DOT,42,22,18,71,3,54,11,1,0,33.8,7.92,8,True,0,0,0,False,Boston,MAPC
784,A10011,2DL,0.8027,OTHER REPLACED BY AE2,OTHER REMOVED,REM,DOT,42,23,53.25,71,8,39.1776,12,4,75000,43.6,24.9,5,True,9,18,28,False,Arlington,MAPC
785,Q01001,2EA,0.669999921,WATER FORE RIVER,ST  3 A/WSHNGTN ST,CLO,DOT,42,14,39.50519943,70,58,4.2888,14,4,41000,403.3,23.2,0,True,0,0,0,False,Quincy,MAPC
786,B04011,2FV,0.777,ST 62 BURLINGTON RD,US  3 SB,REM,DOT,42,30,7.059599876,71,14,37.2012,12,2,59900,16.8,13.4,N,True,0,0,0,False,Bedford,MAPC
787,B04011,2FW,0.7464,ST 62 BURLINGTON RD,US  3 NB,REM,DOT,42,30,7.059599876,71,14,37.2012,12,2,59900,16.8,13.4,N,True,0,0,0,False,Bedford,MAPC
788,B04012,2FX,0.9423,WATER SHAWSHEEN RIVER,US  3 SB,REM,DOT,42,30,32.56200027,71,15,2.9556,12,2,59900,20.4,13.3,7,True,0,0,0,False,Bedford,MAPC
789,B04012,2FY,0.9424,WATER SHAWSHEEN RIVER,US  3 NB,REM,DOT,42,30,32.57279968,71,15,2.97,12,2,59000,20.4,13.3,6,True,0,0,0,False,Bedford,MAPC
790,B11004,2TP,0.5275,OTHER REPLACED BY 2TN,OTHER REMOVED,REM,DOT,42,32,20.65559959,70,53,15.3708,14,2,26559,150.6,16.1,6,True,0,0,0,False,Beverly,MAPC
791,B11004,2TQ,0.7767,OTHER REPLACED BY 2TN,OTHER REMOVED,REM,DOT,42,32,20.73480034,70,53,15.3816,14,2,26559,111.3,16.1,6,True,0,0,0,False,Beverly,MAPC
792,P03010,2UL,1,OTHER REPLACED BY AF9,OTHER REMOVED,REM,DOT,42,32,6.082799911,70,55,50.736,14,2,32000,11.9,14.6,7,True,0,0,0,False,Peabody,MAPC
793,D05046,34B,0.9101,I  95 SB/ST128 SB,US  1 PROVDNCE HWY,REM,DOT,42,13,40.77840042,71,10,56.1576,14,6,24500,27,23.8,5,True,0,0,0,False,Dedham,MAPC
794,D05027,34C,0.5543,I  95 NB/ST128 NB,US  1 PROVDNCE HWY,REM,DOT,42,13,41.50559998,71,10,55.848,14,6,82600,27.4,28.3,7,True,0,0,0,False,Dedham,MAPC
795,D05029,34D,0.6693,ST135 HIGH ST,HWY   PROVDNCE HWY,REM,DOT,42,14,54.12120056,71,10,18.7356,14,5,54400,26,23.8,5,True,0,0,0,False,Dedham,MAPC
796,D05030,34E,0.5919,HWY   HARRIS ST,HWY   PROVDNCE HWY,REM,DOT,42,14,47.68799973,71,10,21.1728,14,5,58000,21.6,23.9,4,True,17,20,27,False,Dedham,MAPC
797,C02041,35E,0,WATER NEPONSET RIVER,I  95 NB RAMP,REM,DOT,42,12,36,71,8,42,11,2,10,40.8,12.8,8,True,0,0,0,False,Canton,MAPC
798,C02026,35F,0.5525,WATER NEPONSET RIVER,I  95 NB/US1/ST128,REM,DOT,42,12,35.89199829,71,8,41.8452,11,4,157000,42.7,17.5,4,True,0,0,0,False,Canton,MAPC
799,C02027,35G,0.5458,WATER NEPONSET RIVER,I  95 SB/US1/ST128,REM,DOT,42,12,35.35200119,71,8,42.2124,11,3,166000,42.7,17.5,4,True,0,0,0,False,Canton,MAPC
800,C02040,35K,0.9701,I  95 /US1/ST128,I  95 RAMP T,REM,DOT,42,12,31.27319908,71,8,35.142,19,2,0,94.5,11.2,7,True,0,0,0,False,Canton,MAPC
801,D05047,35M,0.7604,COMB  AMTRAK/MBTA & PRKG,I  95 NB/ST128 NB,REM,DOT,42,12,39.30120087,71,8,49.0596,11,4,165000,66.4,18,4,True,0,0,0,False,Dedham,MAPC
802,D05047,35N,0.7538,COMB  AMTRAK/MBTA & PRKG,I  95 SB/ST128 SB,REM,DOT,42,12,38.68920135,71,8,49.3404,11,4,165000,66.4,18,4,True,0,0,0,False,Dedham,MAPC
803,D05048,35P,0.8505,HWY   ACCESS RD,I  95 NB/ST128 NB,REM,DOT,42,12,44.04959869,71,8,57.606,11,4,151000,40.2,18,6,True,0,0,0,False,Dedham,MAPC
804,D05048,35Q,0.7019,HWY   ACCESS RD,I  95 SB/ST128 SB,REM,DOT,42,12,43.47359848,71,8,57.9264,11,4,150000,40.2,17.9,0,True,0,0,0,False,Dedham,MAPC
