OBJECTID,AllBridges_2013April_BDEPT,AllBridges_2013April_BIN,AllBridges_2013April_FHWA_Record,AllBridges_2013April_Health_Index,AllBridges_2013April_Item___6A,AllBridges_2013April_Item___7,AllBridges_2013April_Item___8_Bridge_Cat,AllBridges_2013April_Item___8_Owner,AllBridges_2013April_Item__16A,AllBridges_2013April_Item__16B,AllBridges_2013April_Item__16C,AllBridges_2013April_Item__17A,AllBridges_2013April_Item__17B,AllBridges_2013April_Item__17C,AllBridges_2013April_Item__26,AllBridges_2013April_Item__28A,AllBridges_2013April_Item__29,AllBridges_2013April_Item__30,AllBridges_2013April_Item__32,AllBridges_2013April_Item__34,AllBridges_2013April_Item__49,AllBridges_2013April_Item__52,AllBridges_2013April_Item__58,AllBridges_2013April_Item_104,AllBridges_2013April_Posting_2_Axle,AllBridges_2013April_Posting_3_Axle,AllBridges_2013April_Posting_5_Axle,AllBridges_2013April_Struct_Def,AllBridges_2013April_Town_Name,AllBridges_2013April_RPA
372,B16509,9RP,True,1,OTHER RELIEF,I  93 SB,NBI,DOT,42,20,49.8,71,3,37.9,11,4,84100,2009,18.1,0,61.8,19.3,7,True,0,0,0,False,Boston,MAPC
373,B16559,A9B,True,1,"HWY   RAMP T/U-A, S-A",HWY   RAMP T-D,NBI,MPA,42,22,10,71,1,40,19,2,69000,2001,10.4,99,86.8,11.6,9,False,0,0,0,False,Boston,MAPC
374,B16561,9GD,True,0.740740741,HWY   RAMP 1A-A,HWY   RAMP 1A/D,NBI,MPA,42,22,10,71,1,40,17,1,10600,2001,6.7,99,200.1,7.9,7,False,0,0,0,False,Boston,MAPC
375,B16561,9GK,True,-1,I  90 RAMP T-A/D HOTEL D,HWY   RAMP 1A/D,NBI,MPA,42,22,10,71,1,40,17,3,10600,2001,13,99,147.7,13.4,6,False,0,0,0,False,Boston,MAPC
376,B16564,A1Q,True,0.740740741,HWY   RAMP T-U-A,HWY   RAMP U-D,NBI,MPA,42,22,10,71,1,40,17,1,9400,2001,6.7,0,155,7.9,6,False,0,0,0,False,Boston,MAPC
377,B16573,8Y4,True,0.814814815,OTHER RELIEF,US  1 RAMP CT,NBI,DOT,42,22,26.16,71,4,18.18,11,2,45800,2011,11.3,99,105.2,17.5,7,True,0,0,0,False,Boston,MAPC
378,B16574,8YQ,True,0.8383,OTHER RELIEF,I  93 RAMP NS,NBI,DOT,42,22,19.77,71,4,6.54,11,1,19000,2012,6.7,0,12.5,7.4,6,True,0,0,0,False,Boston,MAPC
379,B16575,8YJ,True,0.8853,OTHER RELIEF,I  93 RAMP SN,NBI,DOT,42,22,21.87,71,4,8.67,11,1,34900,2012,6.7,1,38.1,7.9,7,True,0,0,0,False,Boston,MAPC
380,B16576,9EK,True,1,OTHER RELIEF,I  93 RAMPS NS SN,NBI,DOT,42,22,25.44,71,4,18.51,11,2,20000,2011,13.4,0,30.1,15.2,8,True,0,0,0,False,Boston,MAPC
381,B16576,9EL,True,0.9287,OTHER RELIEF,I  93 RAMPS NS SN,NBI,DOT,42,22,24.39,71,4,13.74,11,2,20000,2011,13.4,99,64.4,15.7,7,True,0,0,0,False,Boston,MAPC
382,B16581,910,True,0.9897,COMB  CNGRSS&HAUL RD&CSX,HWY   VIADUCT ST,NBI,MPA,42,21,0.06,71,2,31.53,19,2,700,1997,7.9,99,223.3,18.5,7,False,0,0,0,False,Boston,MAPC
383,B16582,90Y,True,0.7275,HWY   C ST,HWY   SUMMER ST,NBI,DOT,42,20,50,71,2,37,14,5,12615,2000,27.1,5,33.9,41.2,7,False,0,0,0,False,Boston,MAPC
384,B16583,5VU,True,1,HWY   W SERVICE RD EXT,HWY   SUMMER ST,NBI,DOT,42,20,56.5,71,2,51,14,4,15480,2009,21.9,0,69,30.5,7,False,0,0,0,False,Boston,MAPC
385,B16584,911,True,0.75,COMB  I90 RPS& HAUL &CSX,HWY   SUMMER ST,NBI,DOT,42,20,53.5,71,2,45,14,4,15480,2009,23.8,0,218.2,30.5,7,True,0,0,0,False,Boston,MAPC
386,B16585,58N,True,0.777777778,I  90 EB,ST  1 A/& RP E-1AN,NBI,MPA,0,0,0,0,0,0,17,3,0,0,17,0,159.4,17,7,True,0,0,0,False,Boston,MAPC
387,B16586,588,True,0.777777778,COMB  ST 1A NB & BLUE L,I  90 EB & RP1ANB,NBI,MPA,0,0,0,0,0,0,11,2,0,0,0,0,133.2,15.2,7,False,0,0,0,False,Boston,MAPC
388,B16586,58K,True,0.777777778,HWY   SR-14,I  90 EB & RP1ANB,NBI,MPA,42,22,25.66,71,1,45.85,17,3,0,0,14,0,135,15.2,7,False,0,0,0,False,Boston,MAPC
389,B16588,585,True,0.9974,OTHER RELIEF,I  90 WB & RP1ASB,NBI,DOT,42,22,34.21,71,1,44.2,11,3,11129,2005,16.4,0,45.6,17.7,7,True,0,0,0,False,Boston,MAPC
390,B16588,586,True,0.8398,ST  1 A/NB & RP1ANB,I  90 WB,NBI,DOT,42,22,34.21,71,1,44.2,11,3,11129,2005,18.6,0,94.2,18.6,7,True,0,0,0,False,Boston,MAPC
391,B16588,587,True,0.777777778,COMB  SR-14 & BLUE LINE,I  90 WB & RP1ASB,NBI,MPA,0,0,0,0,0,0,11,3,0,0,0,0,139.8,16.2,7,False,0,0,0,False,Boston,MAPC
392,B16589,583,True,0.8598,OTHER RELIEF,ST  1 A/SB,NBI,DOT,0,0,0,0,0,0,14,1,14400,2012,6.7,0,141.7,7.9,7,True,0,0,0,False,Boston,MAPC
393,B16589,584,True,1,OTHER RELIEF,ST  1 A/SB,NBI,DOT,0,0,0,0,0,0,14,1,14400,2012,6.7,0,141.7,7.9,7,True,0,0,0,False,Boston,MAPC
394,B16590,57U,True,0.777777778,COMB  ST 1A NB & BLUE L,ST  1 A/RP E-1ASB,NBI,MPA,0,0,0,0,0,0,17,1,0,0,11.8,99,101.8,13,7,False,0,0,0,False,Boston,MAPC
395,B16590,57V,True,0.777777778,I  90 WB & SR-14,ST  1 A/RP E-1ASB,NBI,MPA,0,0,0,0,0,0,14,2,0,0,8.5,0,98.2,9.8,7,True,0,0,0,False,Boston,MAPC
396,B16590,580,True,0.777777778,ST  1 A/& RP E-1ANB,ST  1 A/RP E-1AS,NBI,MPA,0,0,0,0,0,0,11,2,0,0,8.5,0,141.6,9.8,7,False,0,0,0,False,Boston,MAPC
397,B16592,57T,True,0.777777778,COMB  SR 14 & BLUE L,ST  1 A/RP 1ANB,NBI,MPA,42,22,25,71,1,52.79,17,1,0,0,8.5,0,144,8.5,7,False,0,0,0,False,Boston,MAPC
398,B16595,5VT,True,0.967,OTHER RELIEF,HWY   RAMP DB,NBI,DOT,42,20,49.66,71,2,29.49,17,1,5000,2010,0,4,34.973,9.525,7,False,0,0,0,False,Boston,MAPC
399,B16596,5VR,True,0.9951,COMB  HAUL RD & CSX,HWY   D ST,NBI,DOT,42,20,51.63,71,2,25.18,17,4,17360,2012,31.7,8,45.2,31.7,7,False,0,0,0,False,Boston,MAPC
400,B16600,8YY,True,0.9604,"I  93 SB, AUSTN ST, MBTA",I  93 NB,NBI,DOT,42,22,25.266,71,4,12.7884,11,5,47000,2004,20.6,99,162.3,21.8,7,True,0,0,0,False,Boston,MAPC
401,B16600,900,True,0.9897,I  93 SB,I  93 NB,NBI,DOT,42,22,20.32,71,4,4.09,11,3,78500,2012,17.1,0,166.7,16.5,7,True,0,0,0,False,Boston,MAPC
402,B16600,901,True,0.8223,"I  93 SB, RMP LT, MIL RV",I  93 NB,NBI,DOT,42,22,13.59,71,3,54.09,11,4,46984,2004,18.3,0,309.4,18.3,6,True,0,0,0,False,Boston,MAPC
403,B16600,9PM,True,0.9596,"WATER CHARLES RIV, RAMPS",I  93 RAMP SA - CN,NBI,DOT,42,22,7.687298,71,3,47.6244,11,10,155200,2010,34.1,0,444.2,55.9,6,True,0,0,0,False,Boston,MAPC
404,B16601,8YV,True,0.9524,COMB  AUSTIN ST &ORNG LN,I  93 SB,NBI,DOT,42,22,23.42,71,4,10.05,11,3,72074,2008,18.9,99,162.5,20.1,7,True,0,0,0,False,Boston,MAPC
405,B16601,8YW,True,0.9279,OTHER RELIEF,I  93 SB,NBI,DOT,42,22,18.04,71,4,1.62,11,3,71500,2012,17.1,0,254.2,20.1,7,True,0,0,0,False,Boston,MAPC
406,B16601,8YX,True,0.963,COMB  RAMP LT& MILLERS R,I  93 SB,NBI,DOT,42,22,13.12,71,3,54.79,11,5,40000,2010,19.2,0,217.8,20.4,7,True,0,0,0,False,Boston,MAPC
407,B16602,9DL,True,0.7279,OTHER RELIEF,I  93 RAMP CL,NBI,DOT,42,22,49.38,71,4,37.29,11,2,0,2000,0,99,213.5,12.2,7,True,0,0,0,False,Boston,MAPC
408,B16602,9E2,True,0.9513,OTHER RELIEF,I  93 RAMP CL,NBI,DOT,42,22,46.2,71,4,33.7,11,2,0,2000,0,99,182.3,12.2,7,True,0,0,0,False,Boston,MAPC
409,B16602,9E7,True,0.9686,OTHER RELIEF,I  93 RAMP CL,NBI,DOT,42,22,42.6,71,41,34,11,2,0,2000,11,99,31,12.2,7,True,0,0,0,False,Boston,MAPC
410,B16603,8DE,True,0.7138,TR    ORANGE LINE,I  93 RAMP SACN,NBI,DOT,42,22,13.86,71,3,53.4,11,2,15000,2013,9.8,0,167.2,11,6,True,0,0,0,False,Boston,MAPC
411,B16603,8DF,True,0.8307,COMB  US1 RMP LT LC&ORNG,I  93 RAMP SACN,NBI,DOT,42,22,13.86,71,3,53.4,11,2,15000,2013,9.8,0,313.7,11,7,True,0,0,0,False,Boston,MAPC
412,B16603,9PF,True,0.991,I  93 RAMPS,I  93 RAMP SA-CN,NBI,DOT,42,22,12.54,71,3,47.58,11,2,15000,2013,9.7,0,128.7,10.9,6,True,0,0,0,False,Boston,MAPC
413,B16603,9PG,True,0.8875,HWY   ACCESS RD,I  93 RAMP SA-CN,NBI,DOT,42,22,4,71,3,41,11,2,22000,2011,0,0,74.7,10.7,7,True,0,0,0,False,Boston,MAPC
414,B16604,9DF,True,0.9978,RR    MBTA,I  93 RAMP NS,NBI,DOT,42,22,50.5632,71,4,39.3996,11,2,40300,2010,11,99,274.5,12.2,7,True,0,0,0,False,Boston,MAPC
415,B16604,9TH,True,0.9677,RR    MBTA,I  93 RAMP NS,NBI,DOT,42,22,55.5,71,4,37.74,11,2,40300,2010,11,99,27.6,12.2,7,True,0,0,0,False,Boston,MAPC
416,B16605,9E8,True,0.7895,TR    MBTA ORANGE LINE,I  93 RAMP SN,NBI,DOT,42,22,54.15,71,4,37.46,11,1,18500,2010,6.7,99,24.9,7.9,8,True,0,0,0,False,Boston,MAPC
417,B16605,9TT,True,0.9805,COMB  MBCR & ORANGE LINE,I  93 RAMP SN,NBI,DOT,42,22,49.44,71,4,38.86,11,1,10000,2012,6.7,99,263,7.9,7,True,0,0,0,False,Boston,MAPC
418,B16605,9TX,True,0.9792,RR    MBTA,I  93 RAMPS SN NS,NBI,DOT,42,22,44.34,71,4,35.76,11,3,11000,2010,6.7,1,132.3,17.3,8,True,0,0,0,False,Boston,MAPC
419,B16605,9TY,True,0.9985,RR    MBCR BSG SPUR,I  93 RAMPS SN NS,NBI,DOT,42,22,38.82,71,4,30.18,11,2,639000,2012,0,99,127.7,15.2,7,True,0,0,0,False,Boston,MAPC
420,B16605,9U0,True,1,RR    BMRR BSG SPUR,I  93 RAMPS SN NS,NBI,DOT,42,22,31.68,71,4,24.62,11,2,75200,2010,13.4,0,260,15.2,7,True,0,0,0,False,Boston,MAPC
421,B16605,9UA,True,1,RR    BMRR BSG SPUR,I  93 RAMPS SN NS,NBI,DOT,42,22,25.77,71,4,16.59,11,2,34900,2010,13.4,0,260,15.2,7,True,0,0,0,False,Boston,MAPC
422,B16606,633,True,0.9904,COMB  MGH PKNG & MBTA,I  93 RAMP N-S,NBI,DOT,42,22,5.16,71,3,48.71,11,2,45981,1997,13.4,99,180.7,14.6,7,True,0,0,0,False,Boston,MAPC
423,B16606,634,True,1,COMB  NASHUA ST&MGH PKNG,I  93 RAMP N-S,NBI,DOT,42,21,59.78,71,3,48.82,11,2,54300,2012,10.9,99,70.3,13.4,7,True,0,0,0,False,Boston,MAPC
424,B16606,8YR,True,0.8913,US  1 RAMP TC,I  93 RAMP NS,NBI,DOT,42,22,17.02,71,4,2.85,11,1,19000,2012,6.7,0,112.2,7.9,7,True,0,0,0,False,Boston,MAPC
425,B16606,8YU,True,0.9686,US  1 RAMP TC & LC,I  93 RAMP NS,NBI,DOT,42,22,11.33,71,3,55.98,11,1,19000,2012,0,2,235.9,7.9,7,True,0,0,0,False,Boston,MAPC
426,B16606,9P9,True,0.9899,WATER CHARLES RIVER,I  93 STRRW DR CON,NBI,DOT,42,22,6.96,71,3,52.14,11,4,62200,2007,19.5,90,253,23.2,7,True,0,0,0,False,Boston,MAPC
427,B16607,6JN,True,1,RR    MBTA,I  93 RAMP S-N,NBI,DOT,42,22,2.2512,71,3,46.4832,11,2,61800,2010,9.7,99,203,11,7,True,0,0,0,False,Boston,MAPC
428,B16607,6JT,True,0.987,HWY   NASHUA ST,I  93 RAMP S-N,NBI,DOT,42,21,58.02,71,3,51.48,11,3,11700,2000,0,99,81.2,13.5,7,True,0,0,0,False,Boston,MAPC
429,B16607,8YK,True,1,US  1 RAMP CT,I  93 RAMP SN,NBI,DOT,42,22,19.98,71,4,5.07,11,1,34900,2012,6.7,0,112.2,7.9,7,True,0,0,0,False,Boston,MAPC
430,B16607,8YL,True,0.8739,US  1 RAMP TC,I  93 RAMP SN,NBI,DOT,42,22,17.67,71,4,2.06,11,2,61100,2012,9,99,90.8,10.8,7,True,0,0,0,False,Boston,MAPC
431,B16607,8YP,True,0.7385,US  1 RAMP TC & LC,I  93 RAMP SN,NBI,DOT,42,22,11.6422,71,3,55.49,11,2,174630,2000,9.8,99,238.9,11,7,True,0,0,0,False,Boston,MAPC
432,B16610,8Y6,True,0.8159,COMB  MBTA & MILLERS RIV,US  1 RAMP CT,NBI,DOT,42,22,11.33,71,4,2.32,11,2,250000,2010,0,99,250.9,12.2,6,True,0,0,0,False,Boston,MAPC
433,B16610,8YC,True,0.9542,OTHER RELIEF,US  1 RAMP CT,NBI,DOT,42,22,13.2,71,4,7.7,11,2,174630,2000,0,99,137.2,12.2,8,True,0,0,0,False,Boston,MAPC
434,B16610,8YD,True,0.8122,OTHER RELIEF,US  1 RAMP CT,NBI,DOT,42,22,17.44,71,4,11.26,11,2,174630,2000,0,99,158.8,11.6,7,True,0,0,0,False,Boston,MAPC
435,B16610,8YF,True,0.8103,COMB  I93 SB &RMPS& MBTA,US  1 RAMP CT,NBI,DOT,42,22,19.95,71,4,4.56,11,2,20600,2010,10.97,99,209.8,12.19,7,True,0,0,0,False,Boston,MAPC
436,B16611,8XY,True,0.8355,OTHER RELIEF,US  1 RAMP ST,NBI,DOT,42,22,18.66,71,4,11.94,11,1,0,2000,0,99,177.4,7.6,7,True,0,0,0,False,Boston,MAPC
437,B16611,8Y3,True,0.8446,COMB  RMP NS CT TL&MBTA,US  1 RAMP ST,NBI,DOT,42,22,19.68,71,4,9.24,11,1,11500,2003,7.6,99,212.4,8.8,7,True,0,0,0,False,Boston,MAPC
438,B16619,68U,True,0.9685,OTHER RELIEF,I  93 RAMP S-N,NBI,DOT,42,21,58.14,71,3,55.5,11,1,20000,2011,0,99,62.2,10.1,7,True,0,0,0,False,Boston,MAPC
439,B16620,630,True,0.9993,OTHER RELIEF,I  93 RAMP N-S,NBI,DOT,42,21,59.1,71,3,53.64,11,2,54300,2012,11.3,99,58.5,12.6,7,True,0,0,0,False,Boston,MAPC
440,B16620,6JL,True,0.9966,I  93 RAMP LC-S TUNNEL,I  93 RAMP N-S,NBI,DOT,42,21,59.01,71,3,54.36,11,3,54300,2012,11.3,23,29.6,12.2,7,True,0,0,0,False,Boston,MAPC
441,B16643,92A,True,0.9961,I  93,HWY   S BOS BPS RD,NBI,DOT,42,20,1.81,71,3,51.15,11,4,7000,2009,17.1,16,58.2,21.9,7,True,0,0,0,False,Boston,MAPC
442,B16644,91U,True,1,HWY   FRONTAGE RD NB,HWY   S BOS BPS RD,NBI,DOT,42,20,2.05,71,3,49.6,14,4,4300,2009,19,0,6.8,19.3,7,False,0,0,0,False,Boston,MAPC
443,B16644,91V,True,1,HWY   FRONTAGE RD NB,HWY   S BOS BPS RD,NBI,DOT,0,0,0,0,0,0,14,4,4300,2009,19,0,13.1,19.3,6,False,0,0,0,False,Boston,MAPC
444,B16644,928,True,1,HWY   FRONTAGE RD NB,HWY   S BOS BPS RD,NBI,DOT,0,0,0,0,0,0,14,4,4300,2009,19,0,42.6,19.3,7,False,0,0,0,False,Boston,MAPC
445,B16644,929,True,0.7984,HWY   FRONTAGE RD NB,HWY   S BOS BPS RD,NBI,DOT,0,0,0,0,0,0,14,4,0,2000,19,0,15.9,19.3,7,False,0,0,0,False,Boston,MAPC
446,B16645,7GD,True,0.9992,COMB  AMTRAK/MBTA&RED LN,HWY   S BOS BYPASS,NBI,DOT,42,20,2.9,71,3,45,16,2,11650,1995,10.8,0,555.5,11,7,False,0,0,0,False,Boston,MAPC
447,B16645,7LF,True,1,HWY   WYDETT CIR ACC RD,HWY   S BOS BYPASS,NBI,DOT,42,20,2.6,71,3,46.5,16,2,4300,2009,18.3,0,36.1,13.6,6,False,0,0,0,False,Boston,MAPC
448,B16646,91P,True,0.8669,OTHER RELIEF,HWY   FRNT RD NB,NBI,DOT,42,20,9,71,3,53.5,19,4,21429,2009,16.4,0,73.1,17.5,6,False,0,0,0,False,Boston,MAPC
449,B16647,91J,True,0.9505,HWY   S BOS BYPASS RD,HWY   FRNT RD NB,NBI,DOT,0,0,0,0,0,0,19,3,20300,2009,12.2,0,58.7,15.9,7,False,0,0,0,False,Boston,MAPC
450,B16647,91K,True,0.927,HWY   S BOS BYPASS RD,HWY   FRNT RD NB,NBI,DOT,0,0,0,0,0,0,19,4,22100,2009,12.2,0,45.4,15.5,7,False,0,0,0,False,Boston,MAPC
451,B16648,91H,True,0.9823,HWY   S BOS BYPASS RD,HWY   FRNT RD SB,NBI,DOT,42,20,2.2,71,3,53.3,17,2,15250,2009,8.5,0,198.9,9.8,6,False,0,0,0,False,Boston,MAPC
452,B16649,91G,True,0.9976,OTHER RELIEF,HWY   MASS AV CONN,NBI,DOT,42,20,7,71,4,0,12,4,44000,2012,19.4,0,63.7,19.4,6,True,0,0,0,False,Boston,MAPC
453,B16651,91F,True,0.989,OTHER RELIEF,I  93 NB,NBI,DOT,42,20,22,71,3,49,11,6,79300,2009,19.6,0,57.5,20.8,7,True,0,0,0,False,Boston,MAPC
454,B16654,91E,True,0.9223,OTHER RELIEF,I  93 SB,NBI,DOT,0,0,0,0,0,0,11,7,75214,2009,24.9,0,57.5,26.3,6,True,0,0,0,False,Boston,MAPC
455,B16655,91D,True,0.9994,OTHER RELIEF,HWY   RAMP X/XX,NBI,DOT,42,20,18,71,4,59.9,11,2,0,2000,13.4,0,57.4,15.5,6,False,0,0,0,False,Boston,MAPC
456,B16656,91C,True,0,HWY   ALBANY ST,I  93 SB,NBI,DOT,42,20,29,71,3,47.2,11,6,75214,2009,0,0,314.9,25,6,True,0,0,0,False,Boston,MAPC
457,B16656,9AJ,True,1,HWY   W FOURTH ST,I  93 SB,NBI,DOT,42,20,32.688,71,3,45.144,11,5,91800,1994,0,0,9.13,22.3,7,False,0,0,0,False,Boston,MAPC
458,B16656,9N3,True,0.9985,OTHER RELIEF,I  93 SB,NBI,DOT,42,20,35.42,71,3,43.569,11,4,91800,1994,0,0,159.9,22.8,7,True,0,0,0,False,Boston,MAPC
459,B16656,9Q6,True,0.7635,COMB  I90 & AMTRAK,I  93 SB,NBI,DOT,42,20,43.738,71,3,39.952,11,5,91800,1994,0,0,193.2,17.5,7,True,0,0,0,False,Boston,MAPC
460,B16656,9Q7,True,0.9919,HWY   BROADWAY,I  93 SB,NBI,DOT,42,20,40.31,71,3,41.332,11,4,91800,1994,0,0,110.1,23.5,7,True,0,0,0,False,Boston,MAPC
461,B16657,91B,True,1,HWY   RAMP K,HWY   FRNT RD NB,NBI,DOT,42,20,5.5,71,3,52.5,11,3,20300,2009,12.2,0,99.3,15.5,7,True,0,0,0,False,Boston,MAPC
462,B16658,9B0,True,0.977,OTHER RELIEF,I  93 RAMP X,NBI,DOT,42,20,40.14,71,3,40.55,11,1,1000,2010,8.6,0,156.2,7.1,6,False,0,0,0,False,Boston,MAPC
463,B16658,9QW,True,0.8734,I  90 & RAMP CC,I  93 RAMP X,NBI,DOT,42,20,53.76,71,3,35.1,11,2,1000,2009,10.1,0,37.5,9.8,7,True,0,0,0,False,Boston,MAPC
464,B16658,9QX,True,1,OTHER RELIEF,I  93 RAMP X,NBI,DOT,42,20,51.18,71,3,36.13,11,2,1000,2009,8.5,0,82.8,9.8,7,False,0,0,0,False,Boston,MAPC
465,B16658,9QY,True,0.9821,I  90 & RAMPS CC & KK,I  93 RAMP X,NBI,DOT,42,20,45.86,71,3,37.87,11,2,1000,2009,8.5,0,169.4,9.8,7,True,0,0,0,False,Boston,MAPC
466,B16658,9RM,True,0.9852,HWY   BROADWAY,I  93 RAMP X,NBI,DOT,42,20,37.71,71,3,41.7,11,2,1000,2010,11.5,0,80.3,8.9,7,False,0,0,0,False,Boston,MAPC
467,B16658,9RN,True,0.9901,HWY   W FOURTH ST,I  93 RAMP X,NBI,DOT,42,20,34.656,71,3,43.2216,11,1,1000,2010,8.1,0,172.2,7.2,7,False,0,0,0,False,Boston,MAPC
468,B16659,82N,True,0.9431,HWY   W FOURTH ST,I  93 RAMP XX,NBI,DOT,42,20,32.46,71,3,44.19,17,2,1900,2010,6.7,1,189.08,7.5,6,False,0,0,0,False,Boston,MAPC
469,B16659,8MD,True,0.9672,HWY   HOV EB,I  93 RAMP XX,NBI,DOT,42,20,37.98,71,3,40.62,17,2,1000,2010,6.7,12,213.7,7.5,7,False,0,0,0,False,Boston,MAPC
470,B16659,91A,True,0.7476,HWY   ALBANY ST,HWY   RAMP X/XX,NBI,DOT,42,20,25.33,71,3,47.78,11,2,3500,2009,13.4,0,314.8,15.2,6,True,0,0,0,False,Boston,MAPC
471,B16659,9Q5,True,1,COMB  I90&I93RMP CC&AMTK,I  93 RAMP XX,NBI,DOT,42,20,44,71,3,37,11,1,0,2000,0,0,82.32,7.9,7,True,0,0,0,False,Boston,MAPC
472,B16660,918,True,0.9393,OTHER RELIEF,HWY   MASS AVE,NBI,DOT,42,20,7.35,71,3,53.53,19,4,0,2000,12.4,9,14.3,15.4,6,True,0,0,0,False,Boston,MAPC
473,B16660,919,True,0.996,I  93,HWY   MASS AVE,NBI,DOT,42,20,7.17,71,3,54.77,11,4,41500,2009,19.2,0,88.9,24,7,True,0,0,0,False,Boston,MAPC
474,B16661,8QX,True,0.6582,COMB  I90 RPS&HOV&AMTK,I  93 NB,NBI,DOT,4,20,43.64,71,3,35.98,11,3,86280,2000,15.2,29,200.2,16.5,7,True,0,0,0,False,Boston,MAPC
475,B16661,8QY,True,1,HWY   BROADWAY,I  93 NB,NBI,DOT,42,20,37.83,71,3,40.29,11,3,58980,2000,0,9,203.2,15.2,7,True,0,0,0,False,Boston,MAPC
476,B16661,8R0,True,0.858,HWY   W FOURTH ST,I  93 NB,NBI,DOT,42,20,32.36,71,3,43.72,11,3,84100,2007,15.2,2,188.6,16.5,6,True,0,0,0,False,Boston,MAPC
477,B16661,917,True,0.25,HWY   ALBANY ST,I  93 NB,NBI,DOT,42,20,25.43,71,3,46.02,11,4,79300,2006,15.2,0,314.8,16.9,6,True,0,0,0,False,Boston,MAPC
478,B16662,8TM,True,0.8543,HWY   RAMP MW & HOV EB,I  93 RAMP K,NBI,DOT,42,20,42.71,71,3,37.52,17,1,12114,2000,6.7,9,66.7,7.9,7,False,0,0,0,False,Boston,MAPC
479,B16662,8TP,True,0.8782,COMB  I93NB & RAMP MW,I  93 RAMP K,NBI,DOT,42,20,38.42,71,3,39.02,17,2,21149,2000,8.8,6,135.1,7.9,7,False,0,0,0,False,Boston,MAPC
480,B16662,8TT,True,0.8364,HWY   W FOURTH ST,I  93 RAMP K,NBI,DOT,42,20,31.91,71,3,42.26,11,2,21149,2000,8.5,3,216.9,9.8,7,False,0,0,0,False,Boston,MAPC
481,B16662,914,True,0.7585,OTHER RELIEF,HWY   RAMP K,NBI,DOT,42,20,26.49,71,3,44.99,11,2,19000,2009,8.5,0,236.9,9.8,7,True,0,0,0,False,Boston,MAPC
482,B16662,915,True,0.7553,OTHER RELIEF,HWY   RAMP K/L,NBI,DOT,42,20,23.66,71,3,46.6,11,2,39000,2005,10.1,0,123.3,11.3,7,True,0,0,0,False,Boston,MAPC
483,B16662,916,True,0.7584,OTHER RELIEF,HWY   RAMP K,NBI,DOT,42,20,19.77,71,3,48.47,11,2,39000,2005,8.5,0,226.9,9.8,7,True,0,0,0,False,Boston,MAPC
484,B16662,9Q3,True,0.9815,I  90 &I93 RAMP LL,I  93 RAMP K,NBI,DOT,42,20,47,71,3,36.3,11,2,25216,2010,6.7,0,86.1,13,6,True,0,0,0,False,Boston,MAPC
485,B16662,9Q4,True,1,COMB  I90&I93RMP CC&AMTK,I  93 RAMP K,NBI,DOT,42,20,44,71,3,37,11,1,0,2000,0,0,71.2,7.9,7,True,0,0,0,False,Boston,MAPC
486,B16662,9UT,True,0.9869,OTHER RELIEF,I  93 RAMP K,NBI,DOT,42,20,53.65,71,3,34.63,11,2,25300,2010,11.8,0,36.4,9.8,7,True,0,0,0,False,Boston,MAPC
487,B16662,9V0,True,0.8315,OTHER RELIEF,I  93 RAMP K,NBI,DOT,42,20,47.74,71,3,35.72,11,2,25300,2010,8.5,0,122.8,9.8,7,True,0,0,0,False,Boston,MAPC
488,B16663,913,True,0.7563,HWY   RAMP FL,HWY   RAMP L,NBI,DOT,42,20,25.89,71,3,45.83,11,1,16000,2009,6.7,0,98.5,7.9,7,True,0,0,0,False,Boston,MAPC
489,B16664,912,True,0.7946,OTHER RELIEF,HWY   RAMP K,NBI,DOT,42,20,12.57,71,3,52.08,19,2,39000,2005,8.5,0,39.6,9.8,7,False,0,0,0,False,Boston,MAPC
490,B16665,9AY,True,1,OTHER RELIEF,I  93 RAMP AS,NBI,DOT,42,20,35.618,71,3,44.327,17,1,16422,2009,0,0,81.9,7.5,7,False,0,0,0,False,Boston,MAPC
491,B16665,9UQ,True,1,HWY   BROADWAY,I  93 RAMP AS,NBI,DOT,42,20,38.4,71,3,43.2,11,1,16422,2012,6.7,0,34.6,7.5,7,False,0,0,0,False,Boston,MAPC
492,B16666,9QR,True,1,OTHER RELIEF,I  93 RAMP FX,NBI,DOT,41,20,40.2,71,3,40.8,11,1,1000,2010,6.4,0,110.7,6.8,7,False,0,0,0,False,Boston,MAPC
493,B16667,9QP,True,0.9901,RR    AMTRAK/MBTA,I  93 RAMP XE,NBI,DOT,42,20,44.57,71,3,36.93,11,2,1603,2000,0,99,43.3,8.8,7,True,0,0,0,False,Boston,MAPC
494,B16668,8MC,True,0.9603,ST    BROADWAY ST. EXT,I  93 RAMP XXE,NBI,DOT,42,20,38.18,71,3,41.28,17,2,1000,2009,6.7,0,157.06,7.5,7,False,0,0,0,False,Boston,MAPC
495,B16669,82H,True,0.8432,I  93 RAMP XX,I  93 HOV RAMP EB,NBI,DOT,42,20,42.71,71,3,38.19,17,2,1000,2012,15.2,1,55.3,17.1,6,False,0,0,0,False,Boston,MAPC
496,B16669,82J,True,0.9957,OTHER RELIEF,I  93 HOV RAMP EB,NBI,DOT,42,20,40.69,71,3,39.57,11,1,1000,2010,6.7,3,69.8,7.5,7,False,0,0,0,False,Boston,MAPC
