OBJECTID,AllBridges_2009April_BDEPT,AllBridges_2009April_BIN,AllBridges_2009April_FHWA_Record,AllBridges_2009April_Health_Index,AllBridges_2009April_Item___6A,AllBridges_2009April_Item___7,AllBridges_2009April_Item___8_Bridge_Cat,AllBridges_2009April_Item___8_Owner,AllBridges_2009April_Item__16A,AllBridges_2009April_Item__16B,AllBridges_2009April_Item__16C,AllBridges_2009April_Item__17A,AllBridges_2009April_Item__17B,AllBridges_2009April_Item__17C,AllBridges_2009April_Item__26,AllBridges_2009April_Item__28A,AllBridges_2009April_Item__29,AllBridges_2009April_Item__30,AllBridges_2009April_Item__32,AllBridges_2009April_Item__34,AllBridges_2009April_Item__49,AllBridges_2009April_Item__52,AllBridges_2009April_Item__58,AllBridges_2009April_Item_104,AllBridges_2009April_Posting_2_Axle,AllBridges_2009April_Posting_3_Axle,AllBridges_2009April_Posting_5_Axle,AllBridges_2009April_Struct_Def,AllBridges_2009April_Town_Name,AllBridges_2009April_RPA
456,S01017,32V,True,0.6701,RR    MBTA (MAIN LINE),ST107 BRIDGE ST,634,MHD,42,31,25.5252,70,53,48.9624,14,2,20000,2007,11.9,10,11,36.1,N,True,0,0,0,False,Salem,MAPC
457,D03002,2PE,True,0.9831,WATER CRANE RIVER,ST 35 WATER ST,NBI,MUN,42,33,6.2172,70,55,29.3088,16,2,18700,2007,10.4,16,17.1,14.3,7,False,0,0,0,False,Danvers,MAPC
458,D03013,2PF,True,0.6109,WATER WATERS RIVER,ST 35 WATER ST,NBI,MUN,42,32,45.0168,70,55,14.1024,16,2,21600,2007,14.6,0,15.5,24.9,5,False,0,0,0,True,Danvers,MAPC
459,G05010,2PH,True,0.5302,WATER MARSH CREEK,ST127 A/THATCHER,NBI,MUN,42,37,21,70,38,5.2404,16,2,4100,2007,7,0,10.1,7.7,6,False,0,0,0,False,Gloucester,MAPC
460,H03003,2PJ,True,0.7487,WATER IPSWICH RIVER,HWY   HIGHLAND ST,NBI,MUN,42,39,29.5416,70,51,44.352,16,2,5600,2005,7,0,32,10.7,N,False,0,0,0,True,Hamilton,MAPC
461,I01005,2PM,True,0.9732,WATER IPSWICH RIVER,HWY   COUNTY RD,NBI,MUN,42,40,43.4064,70,50,8.07,16,2,5000,2008,7.6,0,7.9,10.4,N,False,0,0,0,False,Ipswich,MAPC
462,I01005,2PN,True,0.6576,WATER IPSWICH RIVER,HWY   COUNTY RD,NBI,MUN,42,40,43.3884,70,50,8.0736,16,2,5000,2008,7.9,0,20.7,10,N,False,12,12,12,False,Ipswich,MAPC
463,I01011,2PP,True,0.9419,WATER FOX CREEK CANAL,HWY   ARGILLA RD,NBI,MUN,42,40,33.5748,70,47,9.3912,07,2,2000,2007,7.9,0,11.3,10.5,7,False,0,0,0,False,Ipswich,MAPC
464,I01002,2PQ,True,0.7554,WATER IPSWICH RIVER,ST  1 A/S MAIN ST,NBI,MUN,42,40,44.022,70,50,16.9152,14,2,30400,2007,8.8,0,21.9,11.2,N,False,0,0,0,False,Ipswich,MAPC
465,M04001,2Q6,True,0.7132,RR    BMRR (ABANDONED),HWY   VILLAGE ST,NBI,MUN,42,30,1.152,70,51,48.3012,16,2,2900,2008,14.6,38,16.8,13.1,6,False,12,14,21,False,Marblehead,MAPC
466,M20001,2QA,True,1,WATER IPSWICH RIVER,HWY   EAST ST,NBI,MUN,42,37,9.9372,70,59,19.8096,07,2,5400,2008,8.2,0,13.1,13.2,7,False,0,0,0,False,Middleton,MAPC
467,S01004,2QE,True,0.9688,WATER SOUTH RIVER,HWY   CONGRESS ST,NBI,MUN,42,31,8.706,70,53,24.702,17,2,7000,2008,13.1,23,41.1,19.9,7,False,0,0,0,False,Salem,MAPC
468,S01006,2QF,True,0.7365,RR    MBTA/BMRR,HWY   JEFFRSON  AV,NBI,MUN,42,30,12.438,70,54,3.762,16,2,8900,2007,14.3,30,23.2,18.5,6,False,0,0,0,False,Salem,MAPC
469,S01003,2QG,True,1,WATER NORTH RIVER,HWY   GROVE ST,NBI,MUN,42,31,15.816,70,54,39.2004,17,2,7400,2007,11,11,8.2,17.9,N,False,0,0,0,False,Salem,MAPC
470,S01024,2QH,True,0.7001,HWY   PARALLEL ST,HWY   JEFFRSON  AV,NBI,MUN,42,30,10.8396,70,54,2.1456,16,2,14600,2008,14,30,7.6,18.1,6,False,0,0,0,False,Salem,MAPC
471,L18017,2QN,True,0.6018,WATER SAUGUS RIVER,HWY   BOSTON ST,NBI,MUN,42,27,34.6968,70,59,21.8472,16,2,15600,2005,11.9,13,8.5,19.8,4,False,14,20,31,True,Lynn,MAPC
472,S05014,2QP,True,1,WATER SAUGUS RIVER,HWY   HAMILTON ST,NBI,MUN,42,27,56.664,71,0,16.9416,16,2,18900,2007,7.3,22,12.8,11.3,8,False,0,0,0,False,Saugus,MAPC
473,S05004,2QQ,True,1,WATER SAUGUS RIVER,HWY   CENTRAL ST,NBI,MUN,42,28,24.7692,71,0,28.5552,17,2,6300,2009,9.1,14,12.2,13,7,False,0,0,0,False,Saugus,MAPC
474,H03002,2R5,True,0.9074,WATER IPSWICH RIVER,HWY   WINTHROP ST,NBI,MUN,42,39,31.0572,70,53,28.9608,19,2,1200,2007,4.9,30,19.2,7,6,False,16,23,33,False,Hamilton,MAPC
475,I01001,2R6,True,0.7951,WATER IPSWICH RIVER,HWY   GREEN ST,NBI,MUN,42,40,46.8516,70,49,54.4332,19,2,2700,2007,9.8,0,31.1,10.9,N,False,0,0,0,False,Ipswich,MAPC
476,I01003,2R7,True,0.6689,WATER LABOR-IN-VAIN CRK,HWY   LAB-IN-VA RD,NBI,MUN,42,40,54.408,70,48,49.8744,19,1,900,2008,5.5,0,49.7,6.2,7,False,0,0,0,False,Ipswich,MAPC
477,M20002,2RB,True,0.9638,WATER IPSWICH RIVER,HWY   PEABODY ST,NBI,MUN,42,36,59.2164,70,59,51.2304,08,2,2800,2008,5.8,10,18,11.1,6,False,0,0,0,False,Middleton,MAPC
478,M20007,2RC,True,1,WATER BOSTON BROOK,HWY   PEABODY ST,NBI,MUN,42,37,1.92,71,0,13.7448,08,2,1700,2007,5.2,4,8.2,12.7,N,False,0,0,0,False,Middleton,MAPC
479,P03013,2RJ,True,0.5904,WATER NORTH RIVER,HWY   HOWLEY ST,NBI,MUN,42,31,25.788,70,55,9.7968,19,2,10000,2007,10.4,0,10.1,16,6,False,5,10,16,True,Peabody,MAPC
480,T06016,2RL,True,0.6811,WATER IPSWICH RIVER,HWY   SALEM RD,NBI,MUN,42,37,32.1924,70,57,1.4148,09,2,1600,2008,6.4,6,16.2,8.6,5,False,0,0,0,False,Topsfield,MAPC
481,T06001,2RM,True,0.9804,WATER IPSWICH RIVER,HWY   ROWLY BRG ST,NBI,MUN,42,37,36.1488,70,58,2.7912,08,2,900,2008,7.3,0,24.7,9.4,7,False,15,23,36,True,Topsfield,MAPC
482,T06013,2RN,True,0.9272,WATER MILE BROOK,HWY   PERKINS ROW,NBI,MUN,42,38,42.0252,70,55,32.6568,19,2,1025,2008,5.8,0,9.1,8.8,N,False,0,0,0,False,Topsfield,MAPC
483,T06009,2RP,True,0.5101,WATER IPSWICH RIVER,HWY   ASBURY ST,NBI,MUN,42,39,12.8628,70,54,44.2044,08,2,4600,2008,6.7,0,15.8,8.3,5,False,14,22,34,False,Topsfield,MAPC
484,D03017,2T2,True,0.662,ST114 ANDOVER ST,US  1 NB/NEWBRY ST,NBI,MHD,42,33,39.006,70,58,41.3688,14,2,46500,2008,11,4,24.4,14.8,5,False,0,0,0,False,Danvers,MAPC
485,D03017,2T3,True,0.6723,ST114 ANDOVER ST,US  1 SB/NEWBRY ST,NBI,MHD,42,33,39.006,70,58,41.3688,14,2,39500,2008,11,4,24.4,14.8,5,False,0,0,0,False,Danvers,MAPC
486,D03026,2T4,True,0.7962,HWY   CENTRE ST,US  1 NB/NEWBRY ST,NBI,MHD,42,34,9.0012,70,58,28.1316,14,2,29700,2007,11.6,0,43,15.8,5,False,0,0,0,False,Danvers,MAPC
487,D03026,2T5,True,0.8735,HWY   CENTRE ST,US  1 SB/NEWBRY ST,NBI,MHD,42,34,9.0012,70,58,28.1316,14,2,29700,2007,11.6,0,43,15.8,5,False,0,0,0,False,Danvers,MAPC
488,D03016,2T6,True,0.7573,ST 62 MAPLE ST,US  1 NB/NEWBRY ST,NBI,MHD,42,35,2.3424,70,58,5.2104,14,2,29700,2008,9.8,21,29.9,15.4,5,False,0,0,0,False,Danvers,MAPC
489,D03016,2T7,True,0.7633,ST 62 MAPLE ST,US  1 SB/NEWBRY ST,NBI,MHD,42,35,2.3424,70,58,5.2104,14,2,29700,2008,11.3,21,29.9,15.4,5,False,0,0,0,False,Danvers,MAPC
490,D03034,2T8,True,0.7632,I  95,US  1 NB/NEWBRY ST,NBI,MHD,42,35,30.9156,70,57,45.8352,14,2,34400,2009,11.3,39,101.8,12.8,6,False,0,0,0,False,Danvers,MAPC
491,D03035,2T9,True,0.7863,I  95,US  1 SB/NEWBRY ST,NBI,MHD,42,35,44.1636,70,57,52.416,14,2,31500,2009,11.3,9,76.2,12.8,6,False,0,0,0,False,Danvers,MAPC
492,P03027,2TE,True,1,HWY   RAMP C TO US 1 N,HWY   DEARBON RD,NBI,MHD,42,31,35.0004,70,59,36.5028,19,2,5600,2007,8.5,30,17.1,13.2,7,False,0,0,0,False,Peabody,MAPC
493,P03001,2TF,True,1,HWY   LOWELL ST,US  1 NB/NEWBURY,NBI,MHD,42,32,54.6252,70,59,1.608,14,2,45700,2008,12.75,26,21.72,18.26,8,False,0,0,0,False,Peabody,MAPC
494,P03001,2TG,True,1,HWY   LOWELL ST,US  1 SB/NEWBURY,NBI,MHD,42,32,54.8016,70,59,2.5116,14,2,45700,2008,12.75,26,21.72,18.26,8,False,0,0,0,False,Peabody,MAPC
495,T06003,2TH,True,0.856,WATER IPSWICH RIVER,US  1 NEWBRPRT TPK,NBI,MHD,42,37,30.3384,70,56,54.5064,06,2,14600,2007,9.1,0,11.6,10.7,N,False,0,0,0,False,Topsfield,MAPC
496,T06006,2TJ,True,0.6714,HWY   HOWLETT ST,US  1 BOSTON ST,NBI,MHD,42,38,33.3564,70,56,22.596,14,2,15500,2008,9.8,25,6.7,10.5,5,False,0,0,0,False,Topsfield,MAPC
497,L19006,2TK,True,0.9901,I  95 /ST128,US  1 NEWBRPRT TPK,NBI,MHD,42,30,59.2452,71,0,6.7428,14,8,156700,2007,23.5,32,81.7,41.5,4,True,0,0,0,True,Lynnfield,MAPC
498,S05001,2TL,True,0.6507,WATER SAUGUS RIVER,US  1 BROADWAY,NBI,MHD,42,28,57.4896,71,1,13.2672,14,8,84000,2008,32.9,0,7.9,40.5,6,True,0,0,0,False,Saugus,MAPC
499,I01010,2TR,True,0.8285,WATER MILES RIVER,ST  1 A/COUNTY RD,NBI,MHD,42,39,30.2724,70,50,37.59,14,2,15000,2008,12.2,55,16.8,16.6,6,False,0,0,0,False,Ipswich,MAPC
500,E11001,2TV,True,0.787,WATER ESSEX RIVER,ST133 MAIN ST,NBI,MHD,42,37,54.1488,70,46,43.2912,16,2,13160,2007,9.8,0,22.3,13.7,5,False,0,0,0,False,Essex,MAPC
501,B11009,2TW,True,1,ST 97 CABOT ST,ST128,NBI,MHD,42,34,26.3856,70,53,45.3912,12,5,67300,2007,13.4,11,18.9,26.3,N,True,0,0,0,False,Beverly,MAPC
502,B11010,2TX,True,0.9924,ST  1 A/DODGE ST,ST128,NBI,MHD,42,34,28.0416,70,53,33.468,12,5,67300,2007,28,30,25.3,26.8,N,True,0,0,0,False,Beverly,MAPC
503,B11011,2TY,True,0.906,COMB  MBTA & TOZER RD,ST128,NBI,MHD,42,34,30.8532,70,53,6.5508,12,6,69000,2007,26.5,6,36.3,31.1,5,True,0,0,0,False,Beverly,MAPC
504,D03018,2U0,True,0.7011,WATER WATERS RIVER,ST128,NBI,MHD,42,32,49.1748,70,56,12.4944,12,4,97500,2007,19.5,0,18.9,29,4,True,0,0,0,True,Danvers,MAPC
505,D03019,2U1,True,0.4536,WATER CRANE RIVER,ST128,NBI,MHD,42,33,21.7476,70,55,54.2316,12,6,69000,2008,12.8,0,10.4,27.1,N,True,0,0,0,False,Danvers,MAPC
506,D03020,2U2,True,0.7435,RR    MBTA/BMRR,ST128,NBI,MHD,42,33,24.786,70,55,50.5776,12,4,73000,2008,26.2,11,26.2,25.6,4,True,0,0,0,True,Danvers,MAPC
507,D03021,2U3,True,0.9723,ST 35 HIGH ST,ST128,NBI,MHD,42,33,28.8504,70,55,45.9408,12,4,67300,2007,19.5,7,23.5,26,N,True,0,0,0,False,Danvers,MAPC
508,D03022,2U4,True,0.7917,WATER PORTER RIVER,ST128,NBI,MHD,42,33,36.54,70,55,36.4872,12,4,79500,2008,21,0,8.5,28,6,True,0,0,0,False,Danvers,MAPC
509,D03025,2U5,True,0.9275,ST 62 ELLIOT ST,ST128,NBI,MHD,42,33,53.964,70,55,23.9952,12,4,67300,2007,19.5,8,21.9,25.4,N,True,0,0,0,False,Danvers,MAPC
510,G05024,2U6,True,0.5362,ST133 ESSEX AVE,ST128,NBI,MHD,42,37,4.9152,70,43,19.074,12,6,35200,2008,23.5,13,22.3,25.6,N,True,0,0,0,False,Gloucester,MAPC
511,G05021,2U7,True,0.8573,HWY   CONCORD ST,ST128,NBI,MHD,42,37,26.5188,70,42,37.062,12,6,57000,2007,11.6,16,18.6,28,5,True,20,25,40,False,Gloucester,MAPC
512,G05017,2U8,True,0.831,WATER ANNISQUAM RIVER,ST128,NBI,MHD,42,37,30.7848,70,41,23.2116,12,4,57160,2007,17.1,0,262.7,20.7,6,True,20,25,40,True,Gloucester,MAPC
513,G05022,2U9,True,0.7405,HWY   MARSH ST,ST128,NBI,MHD,42,37,21.7416,70,40,54.9444,12,4,58800,2007,11,16,14,26.9,6,True,0,0,0,False,Gloucester,MAPC
514,G05025,2UA,True,0.6623,HWY   MAPLEWOOD AVE,ST128,NBI,MHD,42,37,23.7252,70,40,12.5832,12,2,23500,2008,28,16,14.9,29.6,5,True,0,0,0,False,Gloucester,MAPC
515,G05023,2UB,True,1,RR    MBTA,ST128,NBI,MHD,42,37,28.5204,70,39,53.766,12,4,23700,2007,21.9,14,10.7,29.7,8,True,0,0,0,False,Gloucester,MAPC
516,M02014,2UC,True,0.7471,HWY   PINE ST,ST128 NB,NBI,MHD,42,35,24.1584,70,47,38.5908,12,2,41000,2008,13.4,60,26.5,13.4,7,True,0,0,0,False,Manchester,MAPC
517,M02014,2UD,True,0.747,HWY   PINE ST,ST128 SB,NBI,MHD,42,35,24.1584,70,47,38.5908,12,2,41000,2008,13.4,24,26.5,13.4,7,True,0,0,0,False,Manchester,MAPC
518,P03015,2UE,True,0.9982,HWY   LOWELL ST,ST128,NBI,MHD,42,32,0.4848,70,57,4.7772,12,4,97500,2007,19.5,25,30.5,23.9,6,True,0,0,0,False,Peabody,MAPC
519,P03021,2UF,True,0.9658,HWY   ACCESS RD,ST128,NBI,MHD,42,32,14.1932,70,56,35,12,6,97500,2007,26.8,0,30.8,29.9,6,True,0,0,0,False,Peabody,MAPC
520,P03050,2UG,True,0.6641,I  95 RAMP J,I  95 /ST128,NBI,MHD,42,31,25.4568,70,58,26.292,12,6,82100,2008,49.1,9,31.4,49.9,7,True,0,0,0,False,Peabody,MAPC
521,D03009,2UH,True,0.8386,WATER IPSWICH RIVER,ST114 ANDOVER ST,NBI,MHD,42,34,25.6116,70,59,38.2272,14,2,35850,2007,13.4,13,11.6,14.9,6,True,0,0,0,False,Danvers,MAPC
522,M20010,2UK,True,0.9791,WATER SWAN POND OTLT,ST114 N MAIN ST,NBI,MHD,42,36,10.4184,71,1,42.5928,14,2,32100,2007,13.4,30,14.9,16.5,6,True,11,14,21,False,Middleton,MAPC
523,P03016,2UM,True,0.8698,ST128,ST114 ANDOVER ST,NBI,MHD,42,32,22.9128,70,56,17.9052,14,4,44900,2008,19.8,0,26.2,20.2,5,True,0,0,0,False,Peabody,MAPC
524,S01001,2UN,True,0.190000075,WATER NORTH RIVER,ST114 NORTH ST,NBI,MHD,42,31,28.5348,70,53,59.5068,14,4,41500,2008,18.3,0,7.3,0,N,True,0,0,0,True,Salem,MAPC
525,D03031,2VE,True,0.7901,ST114 ANDOVER ST,I  95 SB,NBI,MHD,42,33,34.6572,70,58,30.0288,11,3,57000,2009,18.9,2,42.7,21,6,True,0,0,0,False,Danvers,MAPC
526,D03031,2VF,True,0.7901,ST114 ANDOVER ST,I  95 NB,NBI,MHD,42,33,34.4844,70,58,29.1144,11,3,57000,2009,18.9,2,42.7,21,6,True,0,0,0,False,Danvers,MAPC
527,D03033,2VG,True,0.78,ST 62 MAPLE ST,I  95 NB,NBI,MHD,42,34,54.9588,70,57,53.5068,11,4,57000,2009,18.9,5,38.4,21,6,True,0,0,0,False,Danvers,MAPC
528,D03033,2VH,True,0.7682,ST 62 MAPLE ST,I  95 SB,NBI,MHD,42,34,55.3944,70,57,54.2448,11,4,57000,2009,18.9,5,39,23.8,7,True,0,0,0,False,Danvers,MAPC
529,P03023,2VN,True,0.8769,I  95 /ST128,US  1 CONN RPS A&B,NBI,MHD,42,31,8.076,70,59,39.0408,12,6,59400,2007,21.9,20,74.1,23.5,6,True,0,0,0,False,Peabody,MAPC
530,P03024,2VP,True,0.7993,I  95 RAMP F,I  95 RAMP G,NBI,MHD,42,31,13.4328,70,59,44.2788,12,2,22000,2007,6.7,34,19.8,9.1,5,True,0,0,0,False,Peabody,MAPC
531,P03025,2VQ,True,0.843,I  95 RAMP C,I  95 RAMP D,NBI,MHD,42,31,17.8608,70,59,41.3844,12,2,16800,2007,6.7,26,13.4,9.2,5,True,0,0,0,False,Peabody,MAPC
532,P03026,2VR,True,0.9741,US  1 NEWBURY ST,I  95 RAMPS A&B,NBI,MHD,42,31,24.2688,70,59,49.4052,12,6,35000,2009,17.5,46,79.9,21.5,5,True,0,0,0,False,Peabody,MAPC
533,P03044,2VT,True,0.5855,US  1 NB/NEWBURY ST,I  95 SB CONNECTOR,NBI,MHD,42,32,33.54,70,59,11.3892,12,4,22800,2007,11.6,32,34.1,13,6,True,0,0,0,False,Peabody,MAPC
534,P03040,2VU,True,0.7299,HWY   LOWELL ST,I  95 NB,NBI,MHD,42,32,49.6104,70,58,57.1512,11,4,36500,2009,22.9,43,23.5,21.1,6,True,0,0,0,False,Peabody,MAPC
535,P03040,2VV,True,0.7493,HWY   LOWELL ST,I  95 SB,NBI,MHD,42,32,50.1468,70,58,57.8496,11,4,55000,2009,22.9,43,23.5,21.1,6,True,0,0,0,False,Peabody,MAPC
536,P03036,2VW,True,0.7422,RR    MBTA,I  95 NB,NBI,MHD,42,32,49.2,70,58,57.378,11,4,35700,2009,22.6,21,9.3,82.8,6,True,0,0,0,False,Peabody,MAPC
537,P03036,2VX,True,0.7402,RR    MBTA,I  95 SB,NBI,MHD,42,32,47.8752,70,58,59.2392,11,4,54300,2009,22.6,21,9.3,82.8,6,True,0,0,0,False,Peabody,MAPC
538,P03046,2VY,True,0.9591,I  95 RAMP FROM US 1 NB,I  95,NBI,MHD,42,32,30.174,70,59,6.378,11,6,54000,2008,40.2,52,66.4,41.1,7,True,0,0,0,False,Peabody,MAPC
539,P03047,2W0,True,0.6742,I  95 RAMP E,I  95 RAMP G,NBI,MHD,42,31,27.0912,70,58,48.1764,12,3,38800,2008,13.1,47,32.6,13.9,7,True,0,0,0,False,Peabody,MAPC
540,P03048,2W1,True,0.739,ST128,I  95 RAMP G,NBI,MHD,42,31,23.8548,70,58,42.2112,12,3,38100,2008,14,38,83.5,13.9,7,True,0,0,0,False,Peabody,MAPC
541,P03049,2W2,True,0.8155,I  95 RAMP J,I  95 RAMP G,NBI,MHD,42,31,21.936,70,58,38.6688,12,3,38800,2008,12.8,59,53.9,13.9,7,True,0,0,0,False,Peabody,MAPC
542,L19008,2W3,True,0.9574,WATER SAUGUS RIVER,I  95 /ST128,NBI,MHD,42,30,46.8432,71,2,15.684,16,6,130000,2007,42.7,20,11,41.5,N,True,0,0,0,False,Lynnfield,MAPC
543,L19004,2W4,True,0.8981,HWY   WALNUT ST,I  95 NB/ST128 NB,NBI,MHD,42,30,49.9932,71,1,45.2568,11,3,73000,2007,18.9,15,17.7,20.5,N,True,0,0,0,False,Lynnfield,MAPC
544,L19004,2W5,True,0.9196,HWY   WALNUT ST,I  95 SB/ST128 SB,NBI,MHD,42,30,50.652,71,1,45.6204,16,4,23000,2007,18.9,15,17.7,20.5,N,True,0,0,0,False,Lynnfield,MAPC
545,L19007,2W6,True,0.9413,HWY   SUMMER ST,I  95 NB/ST128 NB,NBI,MHD,42,30,56.6208,71,0,49.374,11,5,73000,2007,18.9,20,18.3,20.5,N,True,0,0,0,False,Lynnfield,MAPC
546,L19007,2W7,True,0.9443,HWY   SUMMER ST,I  95 SB/ST128 SB,NBI,MHD,42,30,57.2724,71,0,49.7844,11,5,73000,2007,18.9,20,18.3,20.5,N,True,0,0,0,False,Lynnfield,MAPC
547,T06004,2Y3,True,0.7688,WATER IPSWICH RIVER,ST 97 HIGH ST,NBI,MHD,42,37,25.5216,70,56,8.9304,07,2,15000,2008,9.1,0,14.6,9.8,N,False,15,21,32,False,Topsfield,MAPC
548,B11001,306,True,0.422,WATER BASS RIVER,HWY   BRIDGE ST,NBI,MHD,42,32,57.9984,70,53,17.8908,16,2,16200,2006,9.4,0,82,16.5,5,False,0,0,0,True,Beverly,MAPC
549,B11005,307,True,0.5674,WATER DANVERS RIVER,HWY   KERNWOOD AVE,NBI,MHD,42,32,34.4724,70,53,56.0832,16,2,14600,2006,9.1,0,56.7,11.9,5,False,11,16,22,True,Beverly,MAPC
550,B11005,308,True,0.903,WATER DANVERS RIVER,HWY   KERNWOOD AVE,NBI,MHD,42,32,34.4724,70,53,56.0832,16,2,7400,2006,9.1,0,230.1,12,7,False,11,16,22,True,Beverly,MAPC
551,B11013,309,True,0.7666,ST128,ST 22 ESSEX ST,NBI,MHD,42,34,22.5336,70,51,22.4208,16,3,7700,2007,12.2,24,58.5,15.6,7,False,0,0,0,False,Beverly,MAPC
552,B11014,30A,True,0.8094,ST128,HWY   STANDLEY ST,NBI,MHD,42,34,21.0576,70,50,49.4448,17,2,2600,2007,9.1,4,57.9,12.3,N,False,0,0,0,False,Beverly,MAPC
553,D03028,30J,True,0.8686,ST128,HWY   ENDICOTT ST,NBI,MHD,42,32,55.7556,70,56,12.336,16,4,49000,2007,16.5,13,31.7,16.8,7,False,0,0,0,False,Danvers,MAPC
554,D03032,30K,True,0.8876,I  95,HWY   CENTRE ST,NBI,MHD,42,34,5.4624,70,58,17.2092,16,2,14400,2007,16.2,20,85.3,17.5,6,False,0,0,0,False,Danvers,MAPC
555,G05002,30L,True,0.5381,WATER BLYNMAN CANAL,ST127 WESTERN AVE,NBI,MHD,42,36,34.7724,70,40,26.1804,16,2,14680,2006,10.1,45,27.4,14,6,False,0,0,0,True,Gloucester,MAPC
556,G05005,30M,True,0.5001,WATER HODGKINS COVE,ST127 WASHNGTON ST,NBI,MHD,42,40,3.2556,70,40,2.3196,16,2,7600,2008,10.1,3,8.8,14.6,6,False,0,0,0,True,Gloucester,MAPC
557,G05004,30N,True,0.848,WATER GOOSE COVE,ST127 WASHNGTON ST,NBI,MHD,42,39,2.0268,70,40,23.1996,16,2,14100,2008,9.1,0,9.1,12,6,False,0,0,0,False,Gloucester,MAPC
558,R09001,30P,True,1,RR    RGCO RR (ABAND),ST127 GRANITE ST,NBI,MHD,42,39,59.5944,70,37,32.448,16,2,9000,2008,9.1,0,16.5,9.3,N,False,0,0,0,False,Rockport,MAPC
559,G05020,30Q,True,1,ST128,HWY   CRAFTS RD,NBI,MHD,42,37,31.692,70,41,45.654,19,2,1200,2008,7.3,30,26.5,9.8,8,False,0,0,0,False,Gloucester,MAPC
560,L18019,31A,True,0.994,WATER GLENMERE LAKE,ST107 WESTERN AVE,NBI,MHD,42,29,9.2868,70,56,28.104,14,2,41800,2008,12.2,0,158.8,15.2,7,True,0,0,0,False,Lynn,MAPC
561,L19014,31B,True,0.9647,US  1 NEWBURYPORT TNPK,ST129 SALEM ST,NBI,MHD,42,30,50.868,71,0,14.8788,16,2,74600,2008,13.4,43,22.3,48.7,5,False,0,0,0,False,Lynnfield,MAPC
562,S05016,31C,True,0.7479,US  1 BROADWAY,ST129 WALNUT ST,NBI,MHD,42,29,20.0796,71,1,2.5788,14,2,24400,2007,12.2,23,50.7,15.9,6,False,0,0,0,False,Saugus,MAPC
563,M02015,31D,True,0.8008,ST128,HWY   SCHOOL ST,NBI,MHD,42,35,23.586,70,45,56.0664,16,2,8750,2008,12.2,7,19.5,14.9,6,False,0,0,0,False,Manchester,MAPC
564,M20003,31L,True,0.857,WATER IPSWICH RIVER,ST 62 MAPLE ST,NBI,MHD,42,35,43.926,70,59,49.236,16,2,17900,2008,11.3,15,8.8,11.6,6,False,15,23,36,False,Middleton,MAPC
565,S01005,31M,True,0.6363,WATER FOREST RIVER,ST114 LAFAYETTE ST,NBI,MHD,42,29,47.0004,70,53,13.9344,14,2,24200,2007,19.5,17,15.8,19.7,6,False,0,0,0,False,Salem,MAPC
566,W16003,31Q,True,0.9752,ST128,HWY   GRAPEVINE RD,NBI,MHD,42,35,3.2568,70,49,15.9816,16,4,8000,2008,12.2,0,38.1,15.9,6,False,0,0,0,False,Wenham,MAPC
567,P03037,31T,True,0.7511,I  95,HWY   FOREST ST,NBI,MHD,42,31,56.4096,70,58,56.0964,19,2,860,2009,12.2,30,89,15,6,False,0,0,0,False,Peabody,MAPC
568,P03045,31U,True,0.945,ST128,HWY   FOREST ST,NBI,MHD,42,31,42.9528,70,57,17.4636,19,6,15000,2008,25,0,69.8,27.7,7,False,0,0,0,False,Peabody,MAPC
569,S05031,31V,True,0.7663,US  1 BROADWAY,HWY   LYNN FLLS RP,NBI,MHD,42,28,48.882,71,1,17.7204,14,2,8500,2008,15.2,9,48.5,18.1,6,False,0,0,0,False,Saugus,MAPC
570,B11012,31X,True,0.9859,ST128,HWY   BRIMBAL AVE,NBI,MHD,42,34,29.7372,70,52,46.0056,16,2,14100,2008,9.1,40,41.5,14.4,6,False,0,0,0,False,Beverly,MAPC
571,S05015,31Y,True,0.9471,US  1 BROADWAY,HWY   MAIN ST,NBI,MHD,42,27,53.7588,71,1,31.0908,14,2,15950,2008,12.2,10,30.5,16.1,6,False,0,0,0,False,Saugus,MAPC
572,S05017,320,True,0.9941,US  1 BROADWAY,HWY   ESSEX ST,NBI,MHD,42,27,26.3988,71,1,27.21,16,2,22000,2008,12.2,17,41.8,16.5,6,False,0,0,0,False,Saugus,MAPC
573,B11002,324,True,0.9289,RR    MBTA,HWY   SCHOOL ST,634,MHD,42,32,35.4444,70,53,13.0164,17,2,5800,2008,10.4,0,19.5,12.2,5,False,12,20,32,False,Beverly,MAPC
574,D03003,325,True,1,RR    MBTA/BMRR,HWY   ENDICOTT ST,634,MHD,42,32,59.6796,70,55,38.3988,16,2,21600,2007,12.2,15,9.1,16.5,7,False,0,0,0,False,Danvers,MAPC
575,G05015,326,True,0.9574,RR    MBTA,HWY   CENTNNIAL AV,634,MHD,42,37,2.784,70,40,23.592,17,2,3775,2008,12.2,0,13.4,9.3,6,False,0,0,0,False,Gloucester,MAPC
576,G05016,327,True,0.5813,RR    MBTA,HWY   GLOUCESTR AV,634,MHD,42,37,26.4252,70,39,53.7768,19,2,500,2007,6.4,0,10.7,7.4,N,False,0,0,0,False,Gloucester,MAPC
577,I01008,32A,True,0.971,RR    MBTA,HWY   WALDNGFLD RD,634,MHD,42,39,23.9148,70,51,3.4164,19,2,1000,2007,6.7,15,9.8,7.3,7,False,6,12,18,False,Ipswich,MAPC
