bridgeId,healthIndex,overFeature,underFeature,year,structDef,deckArea,nhs,town
3GE,0.9853,HWY  WASHNGTON ST,RR  MBTA/BMRR,2007,FALSE,799.13,FALSE,Somerville
3GD,0.8217,HWY  DANE ST,RR  MBTA/BMRR,2007,FALSE,372.48,FALSE,Somerville
3GC,0.601,HWY  BEACON ST,RR  MBTA/BMRR,2007,FALSE,486.64,FALSE,Somerville
3GB,1,HWY  PROSPECT ST,RR  MBTA/BMRR,2007,FALSE,1580.4,FALSE,Somerville
4.00E+02,0.0533,ST 28 MCGRATH HWY,RR  MBTA/BMRR,2007,FALSE,875.16,TRUE,Somerville
4.00E+03,0.7713,ST 28 MCGRATH HWY,COMB  POPLAR ST & MBTA,2007,FALSE,875.16,TRUE,Somerville
4.00E+04,0.538,ST 28 MCGRATH HWY,HWY  GILMAN ST,2007,TRUE,180.32,TRUE,Somerville
3BN,0.7948,I  93,HWY  SHORE DR,2007,FALSE,180.32,TRUE,Somerville
3BH,0.7309,I  93,ST 28 & ST38 & TEMPLE ST,2007,FALSE,331.35,TRUE,Somerville
4.00E+01,0.8463,ST 38 MYSTIC AVE,ST 28 NB/FELLSWAY,2007,FALSE,357.33,FALSE,Somerville
3BL,0.9744,I  93 NB ON RAMP,OTHER PEDESTRIAN,2007,FALSE,741,TRUE,Somerville
3BJ,0.841000731,I  93 SB OFF RAMP,I  93 CONNECTORS,2007,FALSE,146.02,TRUE,Somerville
3BK,0.9785,I  93 NB OFFRAMP,ST 38 NB/MYSTIC AVE,2007,FALSE,251.81,TRUE,Somerville
3A4,0.8369,I  93 ST38 SB RMP,HWY  CONNECTOR RAMP D&K,2007,FALSE,166.8,FALSE,Somerville
4.00E+05,0.5649,ST 28 NB/MCGRATH,HWY  WASHINGTON ST,2007,FALSE,397.44,TRUE,Somerville
4.00E+06,0.634299571,ST 28 SB/MCGRATH,HWY  WASHINGTON ST,2007,FALSE,289.14,TRUE,Somerville
23H,0.8333,HWY  WHITE BGLY,RR  CSX,2007,FALSE,289.14,FALSE,Southborough
23J,1,ST 85 MARLBORO RD,RR  CSX,2007,FALSE,255.75,FALSE,Southborough
23K,0.5922,HWY  NORTHBORO RD,RR  CSX,2007,FALSE,407.88,FALSE,Southborough
23L,0.9925,HWY  BRIDGE ST,RR  CSX,2007,FALSE,783.51,FALSE,Southborough
207,0.8851,ST 85 CRDVILLE RD,ST  9 TURNPIKE RD,2007,FALSE,819.06,FALSE,Southborough
4D0,1,ST 30 BOSTON RD,WATER SUDBURY RESERVOIR,2007,FALSE,1139.12,FALSE,Southborough
1U7,0.9365,I 495 NB,ST 30 MAIN ST,2007,FALSE,396.2,TRUE,Southborough
1U8,0.9201,I 495 SB,ST 30 MAIN ST,2007,FALSE,298.93,TRUE,Southborough
1U9,0.7125,I 495 NB,COMB  MDC AQUEDUCT & CSX,2007,FALSE,838.5,TRUE,Southborough
1UA,0.7442,I 495 SB,COMB  MDC AQUEDUCT & CSX,2007,FALSE,340.86,TRUE,Southborough
1UB,0.8387,I 495 NB,HWY  NORTHBORO RD,2007,TRUE,1191.43,TRUE,Southborough
1UC,0.8997,I 495 SB,HWY  NORTHBORO RD,2007,FALSE,489.31,TRUE,Southborough
1YT,0.9998,ST 30 MAIN ST,WATER WACH AQUEDUCT,2007,FALSE,104.14,FALSE,Southborough
4NR,-1,I  90 EB,HWY  PARKERVILLE RD,2007,FALSE,1088.76,TRUE,Southborough
4NT,-1,I  90 WB,HWY  PARKERVILLE RD,2007,FALSE,1684.21,TRUE,Southborough
4NP,-1,I  90 EB,ST 85 CORDAVILLE RD,2007,FALSE,1292.8,TRUE,Southborough
4NQ,-1,I  90 WB,ST 85 CORDAVILLE RD,2007,FALSE,1249.28,TRUE,Southborough
4NM,-1,I  90 EB,HWY  WOODLAND RD,2007,FALSE,1254.3,TRUE,Southborough
4NN,-1,I  90 WB,HWY  WOODLAND RD,2007,FALSE,758.52,TRUE,Southborough
2HM,0.6237,I  93,RR  BMRR SPUR (ABAND),2007,FALSE,704.34,TRUE,Stoneham
2L2,0.7521,ST 28 FELLSWAY W,I  93,2007,FALSE,680.96,TRUE,Stoneham
2HN,0.8946,I  93,HWY  BORDER RD ACCESS,2007,FALSE,969.9,TRUE,Stoneham
2M5,0.4431,HWY  MARBLE ST,I  93,2007,FALSE,755.25,FALSE,Stoneham
3MM,0.9917,ST 24,HWY  PAGE ST,2007,FALSE,703.35,TRUE,Stoughton
3WH,0.7539,ST139 LINDELOF AVE,ST 24,2007,TRUE,653.31,FALSE,Stoughton
28E,0.6504,ST 62 GLEASNDLE RD,WATER ASSABET RIVER,2007,FALSE,923.4,FALSE,Stow
264,0.9933,HWY  SUDBURY RD,WATER ASSABET RIVER,2007,FALSE,872.1,FALSE,Stow
262,0.9952,HWY  SUDBURY RD,WATER ASSABET RIVER,2007,FALSE,1065.9,FALSE,Stow
28N,0.9785,ST117 GREAT RD,WATER ELIZABETH BROOK,2007,FALSE,994.59,FALSE,Stow
7Q8,0.9139,HWY  WHEELER RD,WATER ELIZABETH BROOK,2007,FALSE,219.6,FALSE,Stow
28D,0.9912,ST 62 GLEASNDLE RD,WATER ELIZABETH BROOK,2007,FALSE,283.65,FALSE,Stow
263,0.2838,HWY  HILEY BRK RD,WATER ELIZABETH BROOK,2007,TRUE,172.2,FALSE,Stow
265,0.5883,HWY  BOX MILL RD,WATER ELIZABETH BROOK,2007,TRUE,199.12,FALSE,Stow
24W,0.999,HWY  LINCOLN RD,WATER SUDBURY RIVER,2007,FALSE,225.12,FALSE,Sudbury
29Y,0.9652,HWY  LANDHAM RD,RR  BMRR (ABANDONED),2007,FALSE,156.16,FALSE,Sudbury
26Q,0.947,US 20 BSTN POST RD,WATER HOP BROOK,2007,FALSE,156.16,TRUE,Sudbury
24U,0.9924,HWY  UNION AVE,WATER HOP BROOK,2007,FALSE,277.38,FALSE,Sudbury
24V,0.7086,HWY  LANDHAM RD,WATER HOP BROOK,2007,FALSE,468.54,FALSE,Sudbury
AMW,0.9511,HWY  DANVERS RD,RR  MBTA/BMRR,2007,FALSE,175.15,FALSE,Swampscott
32Y,0.93,HWY  ESSEX ST,RR  MBTA/BMRR,2007,FALSE,200.68,FALSE,Swampscott
2RM,0.9804,HWY  ROWLY BRG ST,WATER IPSWICH RIVER,2007,TRUE,318.6,FALSE,Topsfield
2TH,0.8395,US  1 NEWBRPRT TPK,WATER IPSWICH RIVER,2007,FALSE,313.29,FALSE,Topsfield
2Y3,0.7688,ST 97 HIGH ST,WATER IPSWICH RIVER,2007,FALSE,548.1,FALSE,Topsfield
2TJ,0.6714,US  1 BOSTON ST,HWY  HOWLETT ST,2007,FALSE,700.92,FALSE,Topsfield
2RP,0.5101,HWY  ASBURY ST,WATER IPSWICH RIVER,2007,FALSE,384.3,FALSE,Topsfield
2RN,0.9272,HWY  PERKINS ROW,WATER MILE BROOK,2007,FALSE,2533.32,FALSE,Topsfield
2RL,0.6811,HWY  SALEM RD,WATER IPSWICH RIVER,2007,FALSE,1972.88,FALSE,Topsfield
AL9,0.6529,HWY  MERIAM ST,RR  MBTA/BMRR,2007,FALSE,1256.7,FALSE,Wakefield
2P2,0.9667,HWY  COOPER ST,RR  MBTA/BMRR,2007,FALSE,1927.96,FALSE,Wakefield
2FJ,0.988,I  95 /ST128,HWY  PLEASURE ISLAND RD,2007,FALSE,1293.4,TRUE,Wakefield
2FE,0.6292,I  95 /ST128,RR  BMRR/MBTA,2007,FALSE,461.04,TRUE,Wakefield
2FL,0.7593,I  95 /ST128,ST129 WB  MAIN ST,2007,FALSE,1695.45,TRUE,Wakefield
2FK,0.7658,I  95 /ST128,ST129 EB LOWELL ST,2007,FALSE,1876.16,TRUE,Wakefield
2FH,0.9015,I  95 /ST128,HWY  NORTH AVE,2007,FALSE,2049.84,TRUE,Wakefield
2FG,0.9103,I  95 /ST128,RR  MBTA/BMRR,2007,FALSE,4425.4,TRUE,Wakefield
2FF,0.7438,I  95 /ST128,HWY  PARKER RD,2007,FALSE,980.58,TRUE,Wakefield
2MF,0.7533,HWY  HOPKINS ST,I  95 /ST128,2007,FALSE,218.88,FALSE,Wakefield
2DC,0.9823,HWY  WILEY ST,WATER MILL RIVER,2007,FALSE,205.86,FALSE,Wakefield
410,0.798,HWY  COMMON ST,RR  PCRR (ABANDONED),2007,FALSE,351.43,FALSE,Walpole
415,0.9005,HWY  MYLOD ST,RR  MBTA/CSX,2007,FALSE,970.2,FALSE,Walpole
414,0.9088,HWY  KENDALL ST,RR  MBTA/CSX,2007,FALSE,350,FALSE,Walpole
413,0.8198,ST  1 A/MAIN ST,RR  MBTA/CSX,2007,FALSE,340.8,FALSE,Walpole
40X,0.7299,ST 27 ELM ST,RR  CSX,2007,FALSE,182.24,TRUE,Walpole
40Y,0.6552,ST  1 A/MAIN ST,RR  CSX,2007,FALSE,330.04,FALSE,Walpole
411,1,HWY  WEST ST,RR  MBTA/CSX,2007,FALSE,125.46,FALSE,Walpole
412,0.986,HWY  WEST ST,RR  MBTA/CSX,2007,FALSE,126.42,FALSE,Walpole
3KB,0.9138,HWY  WASHNGTON ST,WATER NEPONSET RIVER,2007,TRUE,181.117,FALSE,Walpole
3KD,0.634,HWY  PLIMPTON ST,WATER NEPONSET RIVER,2007,FALSE,165.06,FALSE,Walpole
3M9,0.9747,ST  1 A/MAIN ST,WATER NEPONSET RIVER,2007,FALSE,373.86,FALSE,Walpole
3KF,0.69249953,HWY  SOUTH ST,WATER NEPONSET RIVER,2007,FALSE,128.64,FALSE,Walpole
3M8,0.5503,ST  1 A/MAIN ST,HWY  PRISON ACCESS RD,2007,FALSE,150.7,FALSE,Walpole
3KG,0.8628,HWY  CONEY ST,WATER TRAPHOLE BROOK,2007,FALSE,723.12,FALSE,Walpole
3WL,0.9906,HWY  CONEY ST,I  95,2007,FALSE,723.12,TRUE,Walpole
3KC,0.3932,HWY  BULLARD ST,WATER WILLETT POND OTLT,2007,FALSE,805.95,FALSE,Walpole
3KE,0.677,HWY  SCHOOL ST,WATER MEMORIAL POND OTLT,2007,FALSE,805.95,FALSE,Walpole
3PU,0.9257,US  1 BSTN PRVDNC,WATER TRAPHOLE BROOK,2007,FALSE,1126.44,TRUE,Walpole
2C8,0.4969,HWY  FARWELL ST,WATER CHARLES RIVER,2007,FALSE,1002.33,FALSE,Waltham
2KG,0.671,HWY  NEWTON ST,WATER CHARLES RIVER,2007,FALSE,159.82,FALSE,Waltham
2C9,0.7662,HWY  ELM ST,WATER CHARLES RIVER,2007,FALSE,56.95,FALSE,Waltham
2CA,0.72,HWY  MOODY ST,WATER CHARLES RIVER,2007,FALSE,128.8633985,FALSE,Waltham
2CB,0.9949,HWY  PROSPECT ST,WATER CHARLES RIVER,2007,FALSE,184.83,FALSE,Waltham
2D6,0.6953,HWY  WOERD AVE,WATER CHARLES RIVER,2007,TRUE,814.66,FALSE,Waltham
AL5,1,HWY  SOUTH ST,WATER STONY BROOK,2007,FALSE,790.51,FALSE,Waltham
2NJ,0.6737,HWY  NEWTON ST,RR  MBTA/BMRR,2007,FALSE,510.84,FALSE,Waltham
2NK,0.7233,HWY  JACKSON ST,RR  MBTA/BMRR,2007,FALSE,540.08,FALSE,Waltham
2NH,0.7677,US 20 MAIN ST,RR  MBTA/BMRR,2007,FALSE,540.08,TRUE,Waltham
AWW,0.7152,HWY  LYMAN ST,WATER LYMAN POND CREEK,2007,FALSE,646.6,FALSE,Waltham
2CD,0.669999901,HWY  RIVER ST,WATER BEAVER BROOK,2007,FALSE,646.6,FALSE,Waltham
2LE,0.962,HWY  TRAPELO RD,I  95 /ST128,2007,FALSE,626.58,FALSE,Waltham
2M7,0.736399199,HWY  WINTER ST,I  95 /ST128,2007,FALSE,605.34,FALSE,Waltham
2F2,0.9736,I  95 /ST128,RR  MBTA/BMRR,2007,FALSE,409.91,TRUE,Waltham
2K3,0.7283,RT117 MAIN ST,I  95 /ST128,2007,FALSE,396.6072,FALSE,Waltham
2F1,0.670000076,I  95 /ST128,WATER STONY BROOK,2007,FALSE,396.6072,TRUE,Waltham
2.00E+03,0.7221,US 20 WB/WESTON ST,I  95 /ST128,2007,FALSE,141.52,FALSE,Waltham
2.00E+04,1,US 20 EB/WESTON ST,I  95 /ST128,2007,FALSE,77.35,TRUE,Waltham
2L8,0.6497,ST 16 GALEN ST,WATER CHARLES RIVER,2007,FALSE,42.77,FALSE,Watertown
2.00E+05,0.8593,US 20 MAIN ST,RR  BMRR (ABANDONED),2007,FALSE,111.02,TRUE,Watertown
2NL,0.964,HWY  GROVE ST,RR  BMRR,2007,FALSE,290.68,FALSE,Watertown
26R,0.8303,US 20 BOSTN PST RD,WATER SUDBURY RIVER,2007,TRUE,161.6,TRUE,Wayland
26C,0.5569,HWY  PELHAM IS RD,WATER SUDBURY RIVER,2007,TRUE,728.95,FALSE,Wayland
24Y,0.6766,ST 27 OLD SUDBURY,WATER SUDBURY RIVER,2007,FALSE,529.24,TRUE,Wayland
4PW,0.740740741,HWY  OAK ST,I  90,2007,FALSE,920.92,TRUE,Wayland
2P9,1,HWY  GLEN RD,RR  CSX/MBTA,2007,FALSE,1741.35,FALSE,Wellesley
2P8,0.9987,HWY  WOODLAWN AVE,RR  CSX/MBTA,2007,FALSE,180.18,FALSE,Wellesley
2P3,0.9258,ST  9 WORCESTER ST,RR  CSX/MBTA,2007,FALSE,123.28,TRUE,Wellesley
2P7,0.3187,HWY  ROCKLAND ST,RR  CSX/MBTA,2007,TRUE,1717.85,FALSE,Wellesley
2P4,0.9546,HWY  KINGSBURY ST,RR  CSX/MBTA,2007,FALSE,224.01,FALSE,Wellesley
2P6,0.987399296,HWY  CREST RD,RR  CSX/MBTA,2007,FALSE,770.04,FALSE,Wellesley
2P5,1,HWY  WESTON RD,RR  CSX/MBTA,2007,FALSE,770.04,FALSE,Wellesley
2EK,0.8504,ST  9 WORCESTER ST,HWY  WESTON RD,2007,FALSE,1335,TRUE,Wellesley
2.00E+09,0.3552,ST 16 WASHNGTON ST,ST  9 WORCESTER ST,2007,FALSE,495.85,FALSE,Wellesley
2MH,0.1639,HWY  CEDAR ST,ST  9 WORCESTER ST,2007,TRUE,495.85,FALSE,Wellesley
2EJ,0.9707,ST  9 WORCESTER ST,HWY  CLIFF RD,2007,FALSE,436.48,TRUE,Wellesley
2MJ,0.8111,HWY  CLIFF RD,RR  CSX/MBTA,2007,FALSE,1933.46,FALSE,Wellesley
2FQ,0.9492,I  95 NB/ST128 NB,ST  9 WORCESTER ST,2007,FALSE,2729.04,TRUE,Wellesley
A7V,0.9368,I  95 SB/ST128 SB,ST  9 WORCESTER ST,2007,FALSE,453.14,TRUE,Wellesley
31Q,0.9752,HWY  GRAPEVINE RD,ST128,2007,FALSE,1160.65,FALSE,Wenham
2NM,0.6802,HWY  MERRIAM ST,RR  MBTA/BMRR,2007,FALSE,749.21,FALSE,Weston
2NN,0.6245,HWY  CHURCH ST,RR  BMRR (ABANDONED),2007,FALSE,1566.86,FALSE,Weston
2NP,0.538,HWY  CONCORD RD,RR  BMRR  (ABAND0NED),2007,FALSE,1527.72,FALSE,Weston
2.00E+06,0.6788,US 20 EB,RR  MBTA/BMRR,2007,FALSE,722.78,TRUE,Weston
2M8,0.9683,HWY  RECREATN RD,ST128 SERVICE RD,2007,FALSE,727.87,FALSE,Weston
2K0,0.9608,ST 30 SOUTH AVE,I  95 /ST128,2007,FALSE,301.34,FALSE,Weston
2LF,0.9671,HWY  RIVER RD,I  95 /ST128,2007,FALSE,1403.85,FALSE,Weston
2F4,0.6474,I  95 /ST128,HWY  NORUMBEGA RD,2007,FALSE,529.07,TRUE,Weston
4D4,0.6924,HWY  ASH ST,WATER WESTON RESERVOIR,2007,FALSE,881.02,FALSE,Weston
2F3,0.9163,I  95 /ST128,OTHER MDC AQUEDUCT,2007,FALSE,595.84,TRUE,Weston
2F5,0.9641,I  95 ON RAMP,OTHER MDC AQUEDUCT,2007,FALSE,442.2,FALSE,Weston
2.00E+07,0.7262,US 20 WB,RR  MBTA/BMRR,2007,FALSE,451.56,TRUE,Weston
2M9,0.7139,HWY  RECREATN RD,I  95 /ST128,2007,TRUE,396.94,FALSE,Weston
2MA,0.6822,I  90 EB OFF RAMP,OTHER MDC AQUEDUCT,2007,FALSE,738.53,TRUE,Weston
4Q0,-1,I  90 MAINT RAMP,I  90,2007,FALSE,626.58,TRUE,Weston
4Q1,-1,HWY  WINTER ST,I  90,2007,FALSE,1443,TRUE,Weston
4Q2,-1,I  90,WATER AQDCT AT WLLSLY ST,2007,FALSE,1465.37,TRUE,Weston
4Q3,0.740740741,I  90 EB,HWY  WELLESLEY ST,2007,FALSE,1153.64,TRUE,Weston
4Q4,0.777777778,I  90 WB,HWY  WELLESLEY ST,2007,FALSE,558.57,TRUE,Weston
4Q5,0.777777778,HWY  OAK ST,I  90,2007,FALSE,627.52,TRUE,Weston
4Q6,-1,I  90,WATER AQDCT AT SHAYLR LN,2007,FALSE,612.75,TRUE,Weston
4Q7,-1,I  90 EB,HWY  RIDGEWAY RD,2007,FALSE,1208.27,TRUE,Weston
4Q8,-1,I  90 WB,HWY  RIDGEWAY RD,2007,FALSE,813.6,TRUE,Weston
4QA,-1,I  90 RAMPS J & L,WATER MDC AQUEDUCT,2007,FALSE,607.59,TRUE,Weston
4QB,-1,HWY  PARK RD,I  90 RAMPS J & L,2007,FALSE,226.48,TRUE,Weston
4PX,-1,I  90 RAMP D,ST 30 SOUTH AVE,2007,FALSE,216.72,TRUE,Weston
4PY,-1,I  90 RAMP D,HWY  NORUMBEGA RD,2007,FALSE,1133.92,TRUE,Weston
9YT,-1,I  90 RMP D INT 14,OTHER MDC PIPE@NRMBGA RD,2007,TRUE,1159.4,TRUE,Weston
9YY,0.777777778,I  90 RAMPS A & B,OTHER MDC AQUEDUCT,2007,FALSE,1342.44,TRUE,Weston
4Q9,0.740740741,I  90 RAMP J,I  90,2007,FALSE,1427.85,TRUE,Weston
4QC,0.740740741,HWY  PARK RD,I  90,2007,FALSE,1497.65,TRUE,Weston
4QD,-1,I  90 RAMP G,I  90 & RAMP K,2007,FALSE,3111.93,TRUE,Weston
4QF,0.777777778,I  90 RAMP H2,WATER MDC AQUEDUCT,2007,FALSE,216.96,TRUE,Weston
4QE,-1,I  90 RAMP G,WATER MDC AQUEDUCT,2007,TRUE,367.83,TRUE,Weston
4QG,-1,I  90 RAMP G,I  90 RAMPS A & B,2007,FALSE,367.83,TRUE,Weston
4QH,-1,I  95 NB RAMP,WATER MDC AQUEDUCT,2007,FALSE,1143.42,TRUE,Weston
4W5,1,I  95 NB/US1SB,RR  MBTA/CSX,2007,FALSE,364.32,FALSE,Westwood
36B,0.6394,HWY  EAST ST,US  1 PROVIDENCE HWY,2007,FALSE,458.43,FALSE,Westwood
36C,0.9167,HWY  EAST ST,I  95 /US1/ST128,2007,FALSE,1093.4,FALSE,Westwood
36D,0.9137,HWY  EAST ST,I  95 /US1/ST128,2007,FALSE,834.9,FALSE,Westwood
9PV,1,HWY  IDLEWELL ST,RR  MBTA,2007,FALSE,389.48,FALSE,Weymouth
AFB,1,HWY  COLUMBIAN ST,RR  MBTA,2007,FALSE,592.92,FALSE,Weymouth
37B,0.6526,ST 18 MAIN ST,RR  MBTA,2007,FALSE,1299.2,TRUE,Weymouth
355,0.9049,ST  3,HWY  SUMMER ST,2007,FALSE,2275.04,TRUE,Weymouth
36Q,0.7362,HWY  FRONT ST,ST  3,2007,FALSE,3969,FALSE,Weymouth
348,0.939,ST 18 MAIN ST,ST  3,2007,FALSE,938.32,FALSE,Weymouth
36G,0.8564,HWY  MIDDLE ST,ST  3,2007,FALSE,1027.89,FALSE,Weymouth
350,0.9698,ST  3 SB,HWY  PLEASANT ST,2007,FALSE,180.88,TRUE,Weymouth
351,0.9666,ST  3 NB,HWY  PLEASANT ST,2007,FALSE,1124.07,TRUE,Weymouth
353,1,ST  3,WATER MILL RIVER,2007,FALSE,1017.87,TRUE,Weymouth
349,1,ST 18 MAIN ST,WATER MILL RIVER,2007,FALSE,290.7,FALSE,Weymouth
352,1,ST  3 OFF RAMP NB,WATER MILL RIVER,2007,FALSE,190.32,FALSE,Weymouth
354,1,ST  3 RAMPS D&E,WATER MILL RIVER,2007,FALSE,636.24,TRUE,Weymouth
37E,0.9429,HWY  NARAGNST AVE,RR  MBTA,2007,FALSE,897.84,FALSE,Weymouth
AV6,1,HWY  LIB IND PKWY,WATER SWAMP RIVER,2007,FALSE,1038.8,FALSE,Weymouth
2NW,1,HWY  EAMES ST,RR  MBTA/BMRR,2007,FALSE,1315.16,FALSE,Wilmington
2NQ,0.6037,ST 38 MAIN ST,RR  MBTA/BMRR,2007,TRUE,206.36,FALSE,Wilmington
2NV,0.4172,HWY  BUTTERS ROW,RR  MBTA/BMRR,2007,TRUE,206.36,FALSE,Wilmington
2NU,0.9996,ST 62 BURLNGTN AVE,RR  MBTA/BMRR,2007,FALSE,206.36,FALSE,Wilmington
2KW,0.7284,RT129 RICHMOND RD,RR  MBTA/BMRR,2007,FALSE,1462.86,FALSE,Wilmington
2NT,0.7166,HWY  LAKE ST,RR  MBTA/BMRR,2007,FALSE,617.73,FALSE,Wilmington
2NR,0.9815,HWY  NICHOLS ST,RR  MBTA/BMRR,2007,FALSE,658.16,FALSE,Wilmington
2HU,0.6458,I  93 NB,WATER IPSWICH RIVER,2007,FALSE,597.36,TRUE,Wilmington
2HV,0.6713,I  93 SB,WATER IPSWICH RIVER,2007,FALSE,305,TRUE,Wilmington
2HR,0.4584,I  93 NB,RR  MBTA/BMRR,2007,FALSE,655.4,TRUE,Wilmington
2HT,0.4676,I  93 SB,RR  MBTA/BMRR,2007,FALSE,632.8,TRUE,Wilmington
2KV,0.7096,ST129 LOWELL ST,I  93,2007,FALSE,1298.88,FALSE,Wilmington
2MB,0.8963,HWY  WEST ST,I  93,2007,FALSE,1362.02,FALSE,Wilmington
2HW,0.8674,I  93,HWY  CONCORD ST,2007,FALSE,2352,TRUE,Wilmington
2MC,0.7648,HWY  WOBURN ST,I  93,2007,FALSE,796.48,FALSE,Wilmington
2KQ,0.7312,ST 62 MIDDLESEX AV,I  93,2007,FALSE,1249.68,FALSE,Wilmington
2.00E+08,0.6797,ST125 BALLRDVLE ST,I  93,2007,FALSE,1482,TRUE,Wilmington
2HX,0.6482,I  93 SB,RR  MBTA/BMRR,2007,FALSE,489.52,TRUE,Wilmington
2HY,0.6992,I  93 NB,RR  MBTA/BMRR,2007,FALSE,449.43,TRUE,Wilmington
2KX,0.669999961,ST129 RICHMOND RD,WATER MIDDLESEX CANAL,2007,FALSE,122.7267422,FALSE,Wilmington
2CF,0.6814,HWY  BACON ST,WATER ABERJONA RIVER,2007,FALSE,165.62,FALSE,Winchester
2CG,0.8554,HWY  WATERFLD RD,WATER ABERJONA RIVER,2007,FALSE,177.62,FALSE,Winchester
2DA,0.678,ST 38 MAIN ST,WATER ABERJONA RIVER,2007,FALSE,238.61,FALSE,Winchester
2CH,0.3611,HWY  WASHNGTON ST,WATER ABERJONA RIVER,2007,FALSE,122.36,FALSE,Winchester
2CJ,0.6754,HWY  MT VERNON ST,WATER ABERJONA RIVER,2007,FALSE,156.52,FALSE,Winchester
4D5,0.9969,HWY  MYST VAL PKY,WATER ABERJONA RIVER,2007,FALSE,247.8,FALSE,Winchester
2DB,0.9458,ST 38 MAIN ST,WATER WEDGE POND OTLT,2007,FALSE,131.6,FALSE,Winchester
2CK,0.6592,HWY  SKILLINGS RD,WATER ABERJONA RIVER,2007,FALSE,224.79,FALSE,Winchester
2D8,0.7819,HWY  SHORE RD,WATER ABERJONA RIVER,2007,FALSE,117.12,FALSE,Winchester
2D9,0.3085,HWY  HRN PD BK RD,WATER HORN POND BROOK,2007,FALSE,92.12,FALSE,Winchester
2P0,0.9791,HWY  MONTVALE AVE,RR  MBTA/BMRR,2007,FALSE,325.65,TRUE,Woburn
2NX,0.5613,HWY  SALEM ST,RR  MBTA/BMRR,2007,FALSE,712.78,FALSE,Woburn
2NY,0.718,HWY  MISHAWUM RD,RR  MBTA/BMRR,2007,FALSE,391.23,FALSE,Woburn
2F8,0.7056,I  95 NB/ST128 NB,ST 38 EB/MAIN ST,2007,FALSE,1005,TRUE,Woburn
2F9,0.7199,I  95 SB/ST128 SB,ST 38 EB/MAIN ST,2007,FALSE,776.25,TRUE,Woburn
2FA,0.8131,I  95 NB/ST128 NB,HWY  FOREST PARK RD,2007,FALSE,858.99,TRUE,Woburn
2FB,0.6857,I  95 SB/ST128 SB,HWY  FOREST PARK RD,2007,FALSE,858.99,TRUE,Woburn
2MD,0.7157,HWY  MISHAWUM RD,I  95 /ST128,2007,FALSE,861.8,FALSE,Woburn
2FC,0.5116,I  95 /ST128,RR  MBTA/BMRR,2007,FALSE,1697.22,TRUE,Woburn
2LB,0.7377,HWY  WASHNGTON ST,I  95 /ST128,2007,FALSE,790.56,FALSE,Woburn
2F6,0.6815,I  95 NB/ST128 NB,ST 38 WB/MAIN ST,2007,FALSE,451.44,TRUE,Woburn
2F7,0.6817,I  95 SB/ST128 SB,ST 38 WB/MAIN ST,2007,FALSE,451.44,TRUE,Woburn
2ME,0.7068,HWY  SALEM ST,I  93,2007,FALSE,1081.16,FALSE,Woburn
2J3,0.6892,I  93,HWY  MONTVALE AVE,2007,FALSE,2832.84,TRUE,Woburn
2J1,0.6134,I  93,RR  BMRR SPUR (ABAND),2007,FALSE,524.88,TRUE,Woburn
2J0,0.8515,I  93 NB OFF RMP,RR  BMRR SPUR (ABAND),2007,FALSE,159.21,TRUE,Woburn
2J2,0.6321,I  93 SB ON RAMP,RR  BMRR SPUR (ABAND),2007,FALSE,105.84,TRUE,Woburn
2KH,0.759,HWY  MONTVALE AVE,WATER ABERJONA RIVER,2007,FALSE,203.15,TRUE,Woburn
2CL,0.834,HWY  OLYMPIA AVE,RR  MBTA/BMRR,2007,FALSE,674.8,FALSE,Woburn
AFV,1,I  93 NB ON RAMP,I 93,2007,FALSE,2814.24,TRUE,Woburn
AGB,1,I  93 OFF RAMP,I  93 & NB ON RAMP,2007,FALSE,3812.64,TRUE,Woburn
3P8,1,ST140 FRANKLIN ST,WATER EAGLE BROOK,2007,FALSE,142.68,FALSE,Wrentham
3MA,0.9161,ST  1 A/DEDHAM ST,RR  PCRR (ABANDONED),2007,FALSE,661.32,FALSE,Wrentham
3VL,0.6963,ST121 WEST ST,I 495,2007,FALSE,1445.76,FALSE,Wrentham
3T0,0.9695,I 495 NB,RR  PCRR (ABANDONED),2007,FALSE,464.8,TRUE,Wrentham
3T1,0.9241,I 495 SB,RR  PCRR (ABANDONED),2007,FALSE,495.6,TRUE,Wrentham
3RX,0.9893,I 495 NB,ST  1 A/SOUTH ST,2007,FALSE,495.6,TRUE,Wrentham
3RY,0.801,I 495 SB,ST  1 A/SOUTH ST,2007,FALSE,501.2,TRUE,Wrentham
3YJ,0.8032,HWY  TAUNTON ST,I 495 SB,2007,FALSE,549,FALSE,Wrentham
3YK,0.8114,HWY  TAUNTON ST,I 495 NB,2007,FALSE,549,FALSE,Wrentham
5VR,0.851851852,HWY  D ST,COMB  HAUL RD & CSX,2008,FALSE,1432.84,FALSE,Boston
5VU,0.814814815,HWY  SUMMER ST,HWY  W SERVICE RD EXT,2008,FALSE,2104.5,FALSE,Boston
633,0.888888889,I  93 RAMP N-S,COMB  MGH PKNG & MBTA,2008,FALSE,1987.7,TRUE,Boston
634,0.814814815,I  93 RAMP N-S,COMB  NASHUA ST&MGH PKNG,2008,FALSE,766.27,TRUE,Boston
6JN,0.851851852,I  93 RAMP S-N,RR  MBTA,2008,FALSE,2233,TRUE,Boston
6JT,0.814814815,I  93 RAMP S-N,HWY  NASHUA ST,2008,FALSE,1096.2,TRUE,Boston
